name	gene_id	bin	FPKM	expression
MCM4	ENSG00000104738	chr8:48870000	911.09	823.430001
MCM5	ENSG00000100297	chr22:35790000	111.72	111.412001
MCM6	ENSG00000076003	chr2:136630000	44.1	43.240001
MCM7	ENSG00000166508	chr7:99690000	500.6	453.990001
MCM8	ENSG00000125885	chr20:5930000	31.33	30.544001
MCM9	ENSG00000111877	chr6:119250000	2.6	2.286001
MCMBP	ENSG00000197771	chr10:121630000	48.94	48.274001
MCMDC2	ENSG00000178460	Notinthiscell	0.07	0.114001
MCOLN1	ENSG00000090674	chr19:7580000	6.03	5.464001
MCOLN2	ENSG00000153898	chr1:85460000	0.0	1e-06
MCOLN3	ENSG00000055732	Notinthiscell	0.0	1e-06
MCPH1	ENSG00000147316	chr8:6260000	9.71	8.998001
MCRS1	ENSG00000187778	chr12:49960000	46.66	46.028001
MCTP1	ENSG00000175471	chr5:94620000	15.89	15.012001
MCTP2	ENSG00000140563	chr15:94840000	7.29	6.612001
MCTS1	ENSG00000232119	chrX:119730000	27.98	27.324001
MCU	ENSG00000156026	chr10:74450000	17.61	16.684001
MCUR1	ENSG00000050393	chr6:13810000	26.77	25.948001
MDC1	no_id	chr6:30680000	0.0	1e-06
MDFI	ENSG00000112559	chr6:41600000	0.4	0.394001
MDFIC	ENSG00000135272	chr7:114560000	39.47	38.794001
MDGA1	ENSG00000112139	chr6:37660000	1.02	0.912001
MDH1	ENSG00000014641	chr2:63810000	43.63	42.612001
MDH1B	ENSG00000138400	chr2:207630000	0.17	0.194001
MDH2	ENSG00000146701	chr7:75670000	56.76	55.488001
MDK	ENSG00000110492	chr11:46400000	4.33	3.850001
MDM1	ENSG00000111554	chr12:68720000	15.28	14.400001
MDM2	ENSG00000135679	chr12:69200000	94.36	93.168001
MDM4	ENSG00000198625	chr1:204480000	28.9	28.164001
MDN1	ENSG00000112159	chr6:90520000	11.16	10.330001
MDP1	ENSG00000213920	chr14:24680000	4.61	4.100001
MDS2	ENSG00000197880	Notinthiscell	0.0	1e-06
ME1	ENSG00000065833	chr6:84140000	15.79	14.934001
ME2	ENSG00000082212	chr18:48400000	5.78	5.236001
ME3	ENSG00000151376	chr11:86380000	5.74	5.204001
MEA1	ENSG00000124733	chr6:42980000	58.15	56.876001
MEAF6	ENSG00000163875	chr1:37980000	71.54	70.992001
MECOM	ENSG00000085276	chr3:169380000	3.85	3.416001
MECP2	ENSG00000169057	chrX:153360000	13.2	12.464001
MECR	ENSG00000116353	chr1:29550000	6.5	5.898001
MED1	ENSG00000125686	chr17:37600000	8.32	7.624001
MED10	ENSG00000133398	chr5:6370000	72.57	72.092001
MED11	ENSG00000161920	chr17:4630000	20.54	19.644001
MED12	ENSG00000184634	chrX:70330000	34.75	33.914001
MED12L	ENSG00000144893	Notinthiscell	0.41	0.400001
MED13	ENSG00000108510	chr17:60140000	13.35	12.608001
MED13L	ENSG00000123066	chr12:116710000	8.34	7.648001
MED14	ENSG00000180182	chrX:40590000	32.8	32.028001
MED15	ENSG00000099917	chr22:20860000	49.14	48.504001
MED16	no_id	chr19:890000	0.0	1e-06
MED17	ENSG00000042429	chr11:93510000	98.8	97.124001
MED18	ENSG00000130772	chr1:28650000	3.14	2.772001
MED19	ENSG00000156603	chr11:57470000	9.56	8.836001
MED20	ENSG00000124641	chr6:41880000	5.85	5.296001
MED21	ENSG00000152944	chr12:27170000	3.87	3.434001
MED22	no_id	chr9:136210000	0.0	1e-06
MED23	ENSG00000112282	chr6:131940000	5.58	5.046001
MED24	ENSG00000008838	chr17:38210000	45.81	45.054001
MED25	ENSG00000104973	chr19:50320000	29.28	28.536001
MED26	ENSG00000105085	chr19:16730000	6.37	5.768001
MED27	ENSG00000160563	chr9:134950000	11.55	10.790001
MED28	ENSG00000118579	chr4:17610000	47.25	46.564001
MED29	ENSG00000063322	chr19:39880000	36.17	35.362001
MED30	ENSG00000164758	chr8:118530000	17.11	16.208001
MED31	ENSG00000108590	chr17:6550000	5.63	5.112001
MED4	ENSG00000136146	chr13:48660000	50.7	49.750001
MED6	ENSG00000133997	chr14:71060000	14.17	13.396001
MED7	ENSG00000155868	chr5:156560000	7.78	7.078001
MED8	ENSG00000159479	chr1:43850000	36.84	36.008001
MED9	ENSG00000141026	chr17:17380000	11.25	10.470001
MEDAG	ENSG00000102802	Notinthiscell	0.0	1e-06
MEF2A	ENSG00000068305	chr15:100100000	58.68	57.382001
MEF2B	ENSG00000213999	chr19:19280000	0.63	0.586001
MEF2C	ENSG00000081189	chr5:88190000	0.0	1e-06
MEF2D	ENSG00000116604	chr1:156470000	20.32	19.444001
MEFV	ENSG00000103313	chr16:3300000	2.27	1.978001
MEGF10	ENSG00000145794	Notinthiscell	0.0	1e-06
MEGF11	no_id	chr15:66540000	0.0	1e-06
MEGF6	ENSG00000162591	chr1:3520000	32.65	31.906001
MEGF8	ENSG00000105429	chr19:42820000	1.36	1.178001
MEGF9	ENSG00000106780	chr9:123470000	0.84	0.770001
MEI1	ENSG00000167077	Notinthiscell	0.0	1e-06
MEIG1	ENSG00000197889	chr10:15000000	0.0	1e-06
MEIOB	no_id	chr16:1920000	0.0	1e-06
MEIS1	ENSG00000143995	chr2:66660000	6.6	5.982001
MEIS2	ENSG00000134138	chr15:37390000	17.25	16.342001
MEIS3	ENSG00000105419	chr19:47920000	33.03	32.266001
MELK	ENSG00000165304	chr9:36570000	35.24	34.250001
MEMO1	ENSG00000162959	chr2:32230000	17.09	16.182001
MEN1	ENSG00000133895	chr11:64570000	8.36	7.684001
MEOX1	ENSG00000005102	chr17:41730000	1.41	1.218001
MEOX2	ENSG00000106511	Notinthiscell	0.0	1e-06
MEPCE	ENSG00000146834	chr7:100020000	17.5	16.566001
MERTK	ENSG00000153208	chr2:112650000	0.0	1e-06
MESDC1	no_id	chr15:81290000	0.0	1e-06
MESDC2	no_id	chr15:81280000	0.0	1e-06
MESP1	ENSG00000166823	chr15:90290000	9.37	8.638001
MEST	ENSG00000106484	chr7:130120000	16.79	15.872001
MET	ENSG00000105976	chr7:116310000	14.74	13.876001
METAP1	ENSG00000164024	chr4:99910000	101.93	100.426001
METAP1D	ENSG00000172878	chr2:172860000	1.56	1.360001
METAP2	ENSG00000111142	chr12:95860000	935.85	847.240001
METRN	ENSG00000103260	chr16:760000	0.93	0.840001
METRNL	no_id	chr17:81030000	0.0	1e-06
METTL1	ENSG00000037897	chr12:58160000	5.2	4.684001
METTL10	no_id	chr10:126480000	0.0	1e-06
METTL12	no_id	chr11:62430000	0.0	1e-06
METTL13	ENSG00000010165	chr1:171750000	16.12	15.224001
METTL14	ENSG00000145388	chr4:119600000	30.85	29.894001
METTL15	ENSG00000169519	chr11:28120000	6.02	5.458001
METTL16	ENSG00000127804	chr17:2410000	14.5	13.684001
METTL17	ENSG00000165792	chr14:21450000	107.64	106.266001
METTL18	ENSG00000171806	chr1:169760000	3.49	3.090001
METTL21A	ENSG00000144401	chr2:208490000	7.85	7.158001
METTL21B	no_id	chr12:58160000	0.0	1e-06
METTL22	ENSG00000067365	chr16:8710000	24.37	23.334001
METTL23	ENSG00000181038	chr17:74720000	54.61	53.320001
METTL24	ENSG00000053328	Notinthiscell	0.0	1e-06
METTL25	ENSG00000127720	chr12:82750000	2.05	1.776001
METTL2B	ENSG00000165055	chr7:128110000	22.54	21.574001
METTL3	ENSG00000165819	chr14:21970000	65.71	64.526001
METTL4	ENSG00000101574	chr18:2570000	12.35	11.566001
METTL5	ENSG00000138382	chr2:170680000	104.9	103.338001
METTL6	ENSG00000206562	chr3:15460000	19.27	18.274001
METTL7A	ENSG00000185432	chr12:51310000	2.73	2.392001
METTL7B	ENSG00000170439	chr12:56070000	0.0	1e-06
METTL8	ENSG00000123600	chr2:172290000	17.46	16.528001
METTL9	no_id	chr16:21600000	0.0	1e-06
MEX3A	ENSG00000254726	chr1:156050000	0.84	0.770001
MEX3B	ENSG00000183496	chr15:82330000	1.56	1.360001
MEX3C	ENSG00000176624	chr18:48720000	31.62	30.862001
MEX3D	ENSG00000181588	chr19:1560000	2.33	2.030001
MFAP1	ENSG00000140259	chr15:44110000	66.65	65.420001
MFAP2	ENSG00000117122	chr1:17300000	0.0	1e-06
MFAP3	ENSG00000037749	chr5:153410000	20.15	19.246001
MFAP3L	ENSG00000198948	chr4:170950000	0.25	0.264001
MFAP4	ENSG00000166482	chr17:19290000	0.06	0.102001
MFAP5	ENSG00000197614	chr12:8810000	13.26	12.526001
MFF	ENSG00000168958	chr2:228180000	89.32	89.198001
MFGE8	ENSG00000140545	chr15:89450000	0.55	0.522001
MFHAS1	ENSG00000147324	chr8:8750000	4.54	4.034001
MFN1	ENSG00000171109	chr3:179060000	47.73	47.062001
MFN2	ENSG00000116688	chr1:12040000	22.82	21.818001
MFNG	ENSG00000100060	Notinthiscell	0.22	0.234001
MFSD1	ENSG00000118855	chr3:158510000	10.03	9.266001
MFSD10	ENSG00000109736	chr4:2930000	9.37	8.638001
MFSD11	ENSG00000092931	chr17:74730000	12.12	11.334001
MFSD12	ENSG00000161091	chr19:3550000	110.46	109.732001
MFSD2A	ENSG00000168389	chr1:40420000	0.0	1e-06
MFSD2B	ENSG00000205639	Notinthiscell	0.0	1e-06
MFSD3	ENSG00000167700	chr8:145730000	2.46	2.162001
MFSD5	ENSG00000182544	chr12:53640000	2.83	2.468001
MFSD6	ENSG00000151690	chr2:191270000	7.51	6.820001
MFSD7	no_id	Notinthiscell	0.0	1e-06
MFSD8	ENSG00000164073	chr4:128880000	5.67	5.146001
MFSD9	ENSG00000135953	chr2:103350000	3.97	3.534001
MGA	ENSG00000174197	chr15:41950000	36.5	35.682001
MGARP	ENSG00000137463	chr4:140200000	0.0	1e-06
MGAT1	ENSG00000131446	chr5:180230000	29.07	28.282001
MGAT2	ENSG00000168282	chr14:50080000	6.72	6.092001
MGAT3	ENSG00000128268	Notinthiscell	0.0	1e-06
MGAT4A	ENSG00000071073	chr2:99340000	0.19	0.210001
MGAT4B	no_id	chr5:179230000	0.0	1e-06
MGAT5	ENSG00000152127	chr2:135010000	6.18	5.594001
MGAT5B	ENSG00000167889	chr17:74860000	1.07	0.948001
MGEA5	ENSG00000198408	chr10:103570000	79.84	78.758001
MGLL	ENSG00000074416	chr3:127540000	9.77	9.056001
MGME1	ENSG00000125871	chr20:17940000	63.27	62.202001
MGMT	ENSG00000170430	chr10:131260000	5.96	5.396001
MGP	ENSG00000111341	Notinthiscell	0.09	0.132001
MGRN1	ENSG00000102858	chr16:4670000	35.72	34.716001
MGST1	ENSG00000008394	chr12:16500000	105.44	103.710001
MGST2	ENSG00000085871	chr4:140580000	23.3	22.270001
MGST3	ENSG00000143198	chr1:165600000	29.08	28.292001
MIA	ENSG00000261857	Notinthiscell	0.29	0.302001
MIA3	ENSG00000154305	chr1:222790000	81.78	81.006001
MIB1	ENSG00000101752	chr18:19320000	15.69	14.834001
MIB2	ENSG00000197530	chr1:1550000	23.67	22.630001
MICA	no_id	chr6:31360000	0.0	1e-06
MICAL1	ENSG00000135596	chr6:109780000	3.8	3.370001
MICAL2	ENSG00000133816	chr11:12130000	86.57	85.858001
MICAL3	ENSG00000243156	chr22:18500000	22.07	21.106001
MICALCL	ENSG00000133808	chr11:12300000	0.22	0.234001
MICALL1	ENSG00000100139	chr22:38300000	12.78	12.036001
MICALL2	ENSG00000164877	chr7:1490000	25.27	24.372001
MICB	no_id	chr6:31460000	0.0	1e-06
MICU1	ENSG00000107745	chr10:74380000	54.5	53.194001
MICU2	ENSG00000165487	chr13:22170000	36.11	35.250001
MICU3	ENSG00000155970	chr8:16880000	0.0	1e-06
MID1	ENSG00000101871	chrX:10850000	11.14	10.292001
MID1IP1	ENSG00000165175	chrX:38660000	47.75	47.104001
MID2	ENSG00000080561	chrX:107060000	0.77	0.716001
MIDN	ENSG00000167470	chr19:1240000	16.15	15.260001
MIEF1	ENSG00000100335	chr22:39890000	15.84	14.966001
MIEF2	no_id	chr17:18160000	0.0	1e-06
MIEN1	ENSG00000141741	chr17:37880000	5.28	4.760001
MIER1	ENSG00000198160	chr1:67390000	53.18	52.048001
MIER2	ENSG00000105556	chr19:340000	9.78	9.072001
MIER3	ENSG00000155545	chr5:56240000	22.89	21.882001
MIF	no_id	chr22:24230000	0.0	1e-06
MIF4GD	ENSG00000125457	chr17:73260000	21.66	20.702001
MIIP	ENSG00000116691	chr1:12070000	5.35	4.846001
MINA	no_id	chr3:97690000	0.0	1e-06
MINK1	ENSG00000141503	chr17:4730000	51.03	50.130001
MINOS1	ENSG00000173436	chr1:19920000	17.93	17.042001
MINOS1-NBL1	ENSG00000270136	chr1:19920000	0.0	1e-06
MINPP1	ENSG00000107789	chr10:89260000	4.66	4.138001
MIOS	ENSG00000164654	chr7:7600000	10.95	10.092001
MIP	ENSG00000135517	chr12:56840000	0.0	1e-06
MIPEP	ENSG00000027001	chr13:24460000	3.78	3.346001
MIPOL1	ENSG00000151338	chr14:37660000	32.73	31.990001
MIS12	ENSG00000167842	chr17:5380000	54.87	53.592001
MIS18A	ENSG00000159055	chr21:33650000	17.89	17.006001
MIS18BP1	ENSG00000129534	chr14:45720000	44.6	43.684001
MISP	ENSG00000099812	chr19:750000	28.62	27.930001
MITD1	ENSG00000158411	chr2:99790000	188.0	187.218001
MITF	ENSG00000187098	chr3:69780000	12.93	12.152001
MIXL1	ENSG00000185155	Notinthiscell	0.0	1e-06
MKI67	ENSG00000148773	chr10:129920000	238.68	230.796001
MKKS	ENSG00000125863	chr20:10410000	3.77	3.332001
MKL1	ENSG00000196588	chr22:41030000	1.94	1.684001
MKL2	ENSG00000186260	chr16:14160000	14.06	13.306001
MKLN1	ENSG00000128585	chr7:130790000	11.27	10.488001
MKNK1	ENSG00000079277	chr1:47060000	25.39	24.536001
MKNK2	ENSG00000099875	chr19:2050000	51.97	50.894001
MKRN1	ENSG00000133606	chr7:140170000	107.04	105.768001
MKRN2	ENSG00000075975	chr3:12590000	11.52	10.766001
MKRN3	ENSG00000179455	chr15:23810000	6.21	5.628001
MKS1	ENSG00000011143	chr17:56290000	15.01	14.150001
MKX	ENSG00000150051	chr10:28030000	0.0	1e-06
MLANA	ENSG00000120215	Notinthiscell	0.05	0.094001
MLC1	ENSG00000100427	Notinthiscell	0.0	1e-06
MLEC	ENSG00000110917	chr12:121120000	53.27	52.132001
MLF1	ENSG00000178053	chr3:158280000	0.0	1e-06
MLF2	ENSG00000089693	chr12:6860000	54.26	52.950001
MLH1	ENSG00000076242	chr3:37030000	7.49	6.800001
MLH3	ENSG00000119684	chr14:75510000	13.37	12.636001
MLIP	ENSG00000146147	chr6:53880000	0.0	1e-06
MLKL	ENSG00000168404	chr16:74730000	77.1	76.016001
MLLT1	ENSG00000130382	chr19:6270000	7.84	7.146001
MLLT10	ENSG00000078403	chr10:21820000	9.26	8.528001
MLLT11	ENSG00000213190	Notinthiscell	0.6	0.562001
MLLT3	ENSG00000171843	chr9:20620000	19.19	18.200001
MLLT4	no_id	chr6:168220000	0.0	1e-06
MLLT6	no_id	chr17:36860000	0.0	1e-06
MLPH	ENSG00000115648	Notinthiscell	0.0	1e-06
MLST8	ENSG00000167965	chr16:2250000	182.96	182.782001
MLX	ENSG00000108788	chr17:40710000	31.65	30.910001
MLXIP	no_id	chr12:122510000	0.0	1e-06
MLXIPL	ENSG00000009950	chr7:73030000	4.82	4.298001
MLYCD	ENSG00000103150	chr16:83930000	0.28	0.292001
MMAB	ENSG00000139428	chr12:110010000	9.98	9.218001
MMACHC	ENSG00000132763	chr1:45960000	3.89	3.446001
MMADHC	ENSG00000168288	chr2:150440000	26.81	26.034001
MMD	ENSG00000108960	chr17:53490000	6.65	6.024001
MME	ENSG00000196549	chr3:154790000	5.07	4.580001
MMGT1	ENSG00000169446	chrX:135050000	4.36	3.874001
MMP1	ENSG00000196611	chr11:102660000	0.06	0.102001
MMP10	ENSG00000166670	chr11:102650000	0.13	0.162001
MMP11	no_id	Notinthiscell	0.0	1e-06
MMP14	ENSG00000157227	chr14:23300000	1.05	0.934001
MMP15	ENSG00000102996	chr16:58050000	4.68	4.174001
MMP16	ENSG00000156103	chr8:89330000	0.0	1e-06
MMP17	ENSG00000198598	chr12:132310000	2.24	1.956001
MMP19	ENSG00000123342	Notinthiscell	0.11	0.148001
MMP2	ENSG00000087245	chr16:55510000	0.42	0.410001
MMP23B	ENSG00000189409	Notinthiscell	0.15	0.178001
MMP24	ENSG00000125966	chr20:33810000	0.21	0.224001
MMP25	ENSG00000008516	chr16:3090000	1.13	1.000001
MMP28	no_id	chr17:34120000	0.0	1e-06
MMP3	ENSG00000149968	chr11:102710000	0.0	1e-06
MMP7	ENSG00000137673	chr11:102400000	0.0	1e-06
MMP8	ENSG00000118113	Notinthiscell	0.0	1e-06
MMP9	ENSG00000100985	chr20:44630000	0.05	0.094001
MMRN1	ENSG00000138722	Notinthiscell	0.04	0.082001
MMRN2	ENSG00000173269	Notinthiscell	0.82	0.758001
MMS19	ENSG00000155229	chr10:99250000	25.05	24.056001
MMS22L	ENSG00000146263	chr6:97730000	6.8	6.158001
MN1	ENSG00000169184	chr22:28190000	2.39	2.078001
MNAT1	ENSG00000020426	chr14:61200000	99.66	97.910001
MND1	ENSG00000121211	chr4:154260000	178.07	176.476001
MNDA	ENSG00000163563	Notinthiscell	0.0	1e-06
MNS1	ENSG00000138587	chr15:56750000	0.97	0.870001
MNT	ENSG00000070444	chr17:2300000	25.76	24.962001
MNX1	ENSG00000130675	chr7:156800000	2.48	2.180001
MOAP1	no_id	chr14:93650000	0.0	1e-06
MOB1A	ENSG00000114978	chr2:74400000	92.04	90.820001
MOB1B	ENSG00000173542	chr4:71760000	5.86	5.300001
MOB3A	ENSG00000172081	chr19:2090000	8.1	7.410001
MOB3B	ENSG00000120162	chr9:27520000	2.11	1.832001
MOB3C	ENSG00000142961	chr1:47080000	2.96	2.584001
MOB4	ENSG00000115540	chr2:198380000	3.39	2.992001
MOBP	ENSG00000168314	Notinthiscell	0.0	1e-06
MOCOS	ENSG00000075643	chr18:33760000	20.51	19.626001
MOCS1	ENSG00000124615	Notinthiscell	0.0	1e-06
MOCS2	ENSG00000164172	chr5:52400000	23.45	22.428001
MOCS3	ENSG00000124217	chr20:49570000	3.07	2.708001
MOG	no_id	Notinthiscell	0.0	1e-06
MOGAT1	ENSG00000124003	Notinthiscell	0.0	1e-06
MOGAT3	ENSG00000106384	Notinthiscell	0.11	0.148001
MOGS	ENSG00000115275	chr2:74690000	16.63	15.694001
MOK	ENSG00000080823	chr14:102770000	3.34	2.944001
MON1A	ENSG00000164077	chr3:49960000	0.94	0.848001
MON1B	ENSG00000103111	chr16:77220000	10.21	9.412001
MON2	ENSG00000061987	chr12:62860000	10.31	9.500001
MORC3	ENSG00000159256	chr21:37690000	108.43	107.474001
MORC4	ENSG00000133131	chrX:106240000	7.89	7.190001
MORF4L1	ENSG00000185787	chr15:79160000	306.52	304.546001
MORF4L2	ENSG00000123562	chrX:102940000	330.01	324.450001
MORN1	ENSG00000116151	chr1:2320000	14.3	13.508001
MORN2	ENSG00000188010	chr2:39100000	12.4	11.624001
MORN4	ENSG00000171160	chr10:99390000	0.64	0.598001
MORN5	ENSG00000185681	Notinthiscell	0.0	1e-06
MOSPD1	ENSG00000101928	chrX:134040000	19.58	18.626001
MOSPD2	ENSG00000130150	chrX:14890000	12.91	12.142001
MOSPD3	ENSG00000106330	chr7:100200000	1.3	1.134001
MOV10	ENSG00000155363	chr1:113210000	60.93	59.756001
MOXD1	ENSG00000079931	Notinthiscell	0.0	1e-06
MPC1	ENSG00000060762	chr6:166790000	1.53	1.332001
MPC2	ENSG00000143158	chr1:167900000	10.17	9.376001
MPDU1	ENSG00000129255	chr17:7480000	13.25	12.508001
MPDZ	ENSG00000107186	chr9:13270000	4.03	3.582001
MPEG1	ENSG00000197629	Notinthiscell	0.0	1e-06
MPG	ENSG00000103152	chr16:120000	24.35	23.298001
MPHOSPH10	ENSG00000124383	chr2:71350000	46.75	46.092001
MPHOSPH6	ENSG00000135698	chr16:82200000	43.23	42.318001
MPHOSPH8	ENSG00000196199	chr13:20200000	38.55	37.862001
MPI	ENSG00000178802	chr15:75180000	26.13	25.360001
MPL	ENSG00000117400	Notinthiscell	0.0	1e-06
MPLKIP	ENSG00000168303	chr7:40170000	2.27	1.978001
MPND	ENSG00000008382	chr19:4340000	4.17	3.714001
MPO	ENSG00000005381	Notinthiscell	0.0	1e-06
MPP1	ENSG00000130830	chrX:154030000	9.26	8.528001
MPP2	ENSG00000108852	chr17:41980000	3.81	3.380001
MPP3	ENSG00000161647	chr17:41910000	13.13	12.378001
MPP4	ENSG00000082126	Notinthiscell	0.0	1e-06
MPP5	ENSG00000072415	chr14:67700000	9.43	8.708001
MPP6	ENSG00000105926	chr7:24610000	24.84	23.828001
MPP7	ENSG00000150054	chr10:28590000	3.1	2.736001
MPPE1	ENSG00000154889	chr18:11900000	24.56	23.590001
MPPED1	ENSG00000186732	Notinthiscell	0.0	1e-06
MPPED2	ENSG00000066382	Notinthiscell	0.0	1e-06
MPRIP	ENSG00000133030	chr17:16940000	184.27	183.810001
MPST	ENSG00000128309	chr22:37410000	32.71	31.944001
MPV17	ENSG00000115204	chr2:27540000	17.62	16.690001
MPV17L	no_id	chr16:15480000	0.0	1e-06
MPV17L2	ENSG00000254858	chr19:18300000	0.08	0.124001
MPZL1	ENSG00000197965	chr1:167690000	24.69	23.740001
MPZL2	ENSG00000149573	chr11:118130000	63.43	62.410001
MPZL3	ENSG00000160588	chr11:118120000	0.83	0.764001
MR1	ENSG00000153029	chr1:181000000	3.25	2.864001
MRAP2	ENSG00000135324	Notinthiscell	0.0	1e-06
MRAS	ENSG00000158186	chr3:138060000	1.52	1.326001
MRC2	ENSG00000011028	chr17:60700000	4.84	4.324001
MRE11A	no_id	chr11:94220000	0.0	1e-06
MREG	ENSG00000118242	chr2:216870000	2.87	2.514001
MRFAP1	ENSG00000179010	chr4:6640000	246.97	238.378001
MRFAP1L1	ENSG00000178988	chr4:6710000	24.69	23.740001
MRGBP	ENSG00000101189	chr20:61420000	19.91	19.012001
MRGPRE	ENSG00000184350	Notinthiscell	0.0	1e-06
MRGPRF	ENSG00000172935	chr11:68780000	0.0	1e-06
MRGPRX2	ENSG00000183695	Notinthiscell	0.0	1e-06
MRGPRX3	ENSG00000179826	Notinthiscell	0.24	0.256001
MRI1	ENSG00000037757	chr19:13870000	14.89	14.010001
MRM1	no_id	chr17:34950000	0.0	1e-06
MRO	ENSG00000134042	chr18:48350000	0.0	1e-06
MROH6	no_id	chr8:144650000	0.0	1e-06
MROH8	ENSG00000101353	chr20:35800000	0.23	0.246001
MRPL1	ENSG00000169288	chr4:78780000	2.97	2.598001
MRPL10	ENSG00000159111	chr17:45900000	82.09	81.176001
MRPL11	ENSG00000174547	chr11:66200000	22.14	21.178001
MRPL12	ENSG00000262814	chr17:79670000	23.47	22.480001
MRPL13	ENSG00000172172	chr8:121450000	58.88	57.704001
MRPL14	ENSG00000180992	chr6:44090000	42.84	41.984001
MRPL15	ENSG00000137547	chr8:55040000	13.98	13.226001
MRPL16	ENSG00000166902	chr11:59570000	40.51	39.600001
MRPL17	ENSG00000158042	chr11:6700000	75.59	74.946001
MRPL18	ENSG00000112110	chr6:160210000	55.7	54.454001
MRPL19	ENSG00000115364	chr2:75870000	36.3	35.498001
MRPL2	ENSG00000112651	chr6:43020000	20.25	19.360001
MRPL20	ENSG00000242485	chr1:1340000	16.2	15.306001
MRPL21	ENSG00000197345	chr11:68670000	44.49	43.554001
MRPL22	ENSG00000082515	chr5:154320000	44.92	43.950001
MRPL23	ENSG00000214026	chr11:1960000	37.46	36.592001
MRPL24	ENSG00000143314	chr1:156710000	25.66	24.852001
MRPL27	ENSG00000108826	chr17:48450000	45.3	44.542001
MRPL28	ENSG00000086504	chr16:420000	27.7	26.920001
MRPL3	ENSG00000114686	chr3:131220000	46.91	46.216001
MRPL30	ENSG00000185414	chr2:99790000	55.65	54.330001
MRPL32	ENSG00000106591	chr7:42970000	96.17	94.734001
MRPL33	ENSG00000243147	chr2:27990000	225.24	220.240001
MRPL34	ENSG00000130312	chr19:17410000	22.09	21.140001
MRPL35	ENSG00000132313	chr2:86420000	11.27	10.488001
MRPL36	ENSG00000171421	chr5:1790000	201.59	199.328001
MRPL37	ENSG00000116221	chr1:54660000	35.4	34.438001
MRPL38	ENSG00000204316	chr17:73900000	48.15	47.454001
MRPL39	ENSG00000154719	chr21:26970000	79.77	78.720001
MRPL4	ENSG00000105364	chr19:10360000	15.4	14.530001
MRPL42	ENSG00000198015	chr12:93860000	42.25	41.378001
MRPL43	ENSG00000055950	chr10:102740000	14.56	13.736001
MRPL44	ENSG00000135900	chr2:224820000	13.07	12.326001
MRPL45	no_id	chr17:36450000	0.0	1e-06
MRPL46	ENSG00000259494	chr15:89010000	44.8	43.836001
MRPL47	ENSG00000136522	chr3:179320000	82.64	81.670001
MRPL48	ENSG00000175581	chr11:73490000	48.17	47.478001
MRPL49	ENSG00000149792	chr11:64880000	104.8	103.286001
MRPL50	ENSG00000136897	chr9:104160000	15.17	14.284001
MRPL51	ENSG00000111639	chr12:6600000	66.6	65.356001
MRPL52	ENSG00000172590	chr14:23290000	121.47	120.348001
MRPL54	ENSG00000183617	chr19:3760000	55.81	54.622001
MRPL55	ENSG00000162910	chr1:228290000	25.52	24.652001
MRPL9	ENSG00000143436	chr1:151730000	198.98	197.324001
MRPS10	ENSG00000048544	chr6:42180000	11.17	10.350001
MRPS11	ENSG00000181991	chr15:89010000	37.04	36.164001
MRPS12	no_id	chr19:39420000	0.0	1e-06
MRPS14	ENSG00000120333	chr1:174990000	21.04	20.072001
MRPS15	ENSG00000116898	chr1:36930000	68.69	67.506001
MRPS16	ENSG00000182180	chr10:75010000	30.34	29.512001
MRPS17	ENSG00000239789	chr7:56010000	10.05	9.278001
MRPS18A	ENSG00000096080	chr6:43650000	20.05	19.162001
MRPS18B	no_id	chr6:30580000	0.0	1e-06
MRPS18C	ENSG00000163319	chr4:84370000	5.02	4.530001
MRPS2	ENSG00000122140	chr9:138390000	33.79	32.884001
MRPS21	no_id	chr1:150260000	0.0	1e-06
MRPS22	ENSG00000175110	chr3:139060000	53.52	52.326001
MRPS23	ENSG00000181610	chr17:55920000	32.35	31.594001
MRPS24	ENSG00000062582	chr7:43900000	26.77	25.948001
MRPS25	ENSG00000131368	chr3:15100000	22.47	21.512001
MRPS26	ENSG00000125901	chr20:3020000	8.44	7.756001
MRPS27	ENSG00000113048	chr5:71610000	44.46	43.516001
MRPS28	ENSG00000147586	chr8:80940000	83.04	82.082001
MRPS30	ENSG00000112996	chr5:44800000	71.45	70.806001
MRPS31	ENSG00000102738	chr13:41340000	18.41	17.414001
MRPS33	ENSG00000090263	chr7:140710000	20.18	19.276001
MRPS34	ENSG00000074071	chr16:1820000	122.01	120.882001
MRPS35	ENSG00000061794	chr12:27860000	33.69	32.820001
MRPS36	no_id	chr5:68510000	0.0	1e-06
MRPS5	ENSG00000144029	chr2:95780000	105.5	103.938001
MRPS6	ENSG00000243927	chr21:35440000	14.15	13.382001
MRPS7	ENSG00000125445	chr17:73250000	28.54	27.912001
MRPS9	ENSG00000135972	chr2:105650000	87.03	86.270001
MRRF	ENSG00000148187	chr9:125020000	203.19	200.738001
MRS2	ENSG00000124532	chr6:24400000	31.06	30.168001
MRTO4	ENSG00000053372	chr1:19570000	17.5	16.566001
MRVI1	ENSG00000072952	Notinthiscell	0.05	0.094001
MS4A1	ENSG00000156738	chr11:60220000	0.0	1e-06
MS4A10	ENSG00000172689	Notinthiscell	0.0	1e-06
MS4A13	ENSG00000204979	Notinthiscell	0.0	1e-06
MS4A14	ENSG00000166928	Notinthiscell	0.0	1e-06
