name	gene_id	bin	FPKM	expression
PLCD1	ENSG00000187091	chr3:38070000	76.71	65.420001
PLCD3	ENSG00000161714	chr17:43200000	8.92	8.458001
PLCD4	ENSG00000115556	Notinthiscell	0.31	0.476001
PLCE1	ENSG00000138193	chr10:95750000	0.05	0.080001
PLCG1	ENSG00000124181	chr20:39760000	48.97	41.824001
PLCG2	ENSG00000197943	chr16:81810000	3.86	3.974001
PLCH1	ENSG00000114805	chr3:155420000	0.22	0.340001
PLCH2	no_id	Notinthiscell	0.0	1e-06
PLCL1	ENSG00000115896	chr2:198660000	9.73	9.202001
PLCL2	no_id	chr3:16920000	0.0	1e-06
PLCXD2	ENSG00000240891	chr3:111390000	0.0	1e-06
PLCXD3	ENSG00000182836	Notinthiscell	0.0	1e-06
PLD1	ENSG00000075651	chr3:171520000	11.76	11.106001
PLD2	ENSG00000129219	chr17:4710000	6.08	5.930001
PLD3	ENSG00000105223	chr19:40850000	69.56	59.566001
PLD4	ENSG00000166428	chr14:105390000	0.12	0.196001
PLD5	ENSG00000180287	Notinthiscell	0.0	1e-06
PLD6	ENSG00000179598	chr17:17100000	1.19	1.530001
PLEC	ENSG00000178209	chr8:145050000	15.4	14.310001
PLEK	ENSG00000115956	chr2:68590000	0.66	0.936001
PLEK2	ENSG00000100558	Notinthiscell	0.0	1e-06
PLEKHA1	ENSG00000107679	chr10:124130000	0.47	0.702001
PLEKHA2	ENSG00000169499	chr8:38750000	15.17	14.116001
PLEKHA3	ENSG00000116095	chr2:179340000	15.63	14.518001
PLEKHA4	ENSG00000105559	chr19:49370000	4.38	4.426001
PLEKHA5	ENSG00000052126	chr12:19280000	32.52	28.692001
PLEKHA6	ENSG00000143850	chr1:204320000	0.02	0.030001
PLEKHA7	ENSG00000166689	chr11:17030000	0.54	0.796001
PLEKHA8	ENSG00000106086	chr7:30060000	7.7	7.354001
PLEKHB1	ENSG00000021300	chr11:73350000	0.15	0.246001
PLEKHB2	ENSG00000115762	chr2:131860000	46.74	40.250001
PLEKHF1	ENSG00000166289	chr19:30150000	3.46	3.596001
PLEKHF2	ENSG00000175895	chr8:96140000	10.81	10.268001
PLEKHG1	ENSG00000120278	chr6:150920000	0.0	1e-06
PLEKHG2	ENSG00000090924	chr19:39900000	12.32	11.590001
PLEKHG3	ENSG00000126822	chr14:65170000	0.0	1e-06
PLEKHG4	ENSG00000196155	chr16:67310000	11.0	10.424001
PLEKHG5	ENSG00000171680	chr1:6580000	0.02	0.030001
PLEKHG6	ENSG00000008323	Notinthiscell	0.07	0.110001
PLEKHH1	ENSG00000054690	chr14:68000000	2.47	2.792001
PLEKHH2	ENSG00000152527	chr2:43860000	4.0	4.110001
PLEKHH3	ENSG00000068137	chr17:40820000	4.64	4.698001
PLEKHJ1	ENSG00000104886	chr19:2230000	52.11	44.392001
PLEKHM1	no_id	chr17:43560000	0.0	1e-06
PLEKHM2	ENSG00000116786	chr1:16010000	45.69	39.398001
PLEKHM3	ENSG00000178385	chr2:208890000	0.64	0.918001
PLEKHN1	ENSG00000187583	chr1:900000	0.13	0.210001
PLEKHO1	ENSG00000023902	chr1:150120000	3.42	3.576001
PLEKHO2	ENSG00000241839	chr15:65130000	2.24	2.578001
PLGRKT	ENSG00000107020	chr9:5430000	0.66	0.936001
PLIN2	ENSG00000147872	chr9:19120000	33.53	29.670001
PLIN3	ENSG00000105355	chr19:4860000	75.17	64.324001
PLIN5	ENSG00000214456	chr19:4530000	0.08	0.122001
PLK1	ENSG00000166851	chr16:23690000	93.48	79.658001
PLK2	ENSG00000145632	chr5:57750000	0.0	1e-06
PLK3	ENSG00000173846	chr1:45260000	10.58	10.044001
PLK4	ENSG00000142731	chr4:128800000	33.44	29.586001
PLK5	ENSG00000185988	chr19:1520000	0.0	1e-06
PLLP	ENSG00000102934	chr16:57310000	0.2	0.312001
PLN	ENSG00000198523	chr6:118860000	0.02	0.030001
PLOD1	ENSG00000083444	chr1:11990000	71.73	61.442001
PLOD2	ENSG00000152952	chr3:145870000	1.48	1.812001
PLOD3	ENSG00000106397	chr7:100860000	58.33	49.750001
PLP1	ENSG00000123560	Notinthiscell	0.0	1e-06
PLP2	ENSG00000102007	chrX:49020000	32.94	29.064001
PLRG1	ENSG00000171566	chr4:155470000	112.48	95.260001
PLS1	ENSG00000120756	chr3:142310000	10.49	9.976001
PLS3	ENSG00000102024	chrX:114790000	0.17	0.268001
PLSCR1	ENSG00000188313	chr3:146260000	34.16	30.246001
PLSCR4	ENSG00000114698	chr3:145960000	0.31	0.476001
PLTP	ENSG00000100979	chr20:44540000	14.7	13.608001
PLVAP	ENSG00000130300	chr19:17480000	0.72	1.010001
PLXDC1	ENSG00000161381	Notinthiscell	0.0	1e-06
PLXDC2	ENSG00000120594	chr10:20100000	0.05	0.080001
PLXNA2	ENSG00000076356	chr1:208410000	0.85	1.174001
PLXNA3	ENSG00000130827	chrX:153680000	28.64	25.644001
PLXNA4	ENSG00000221866	chr7:132330000	0.0	1e-06
PLXNB1	ENSG00000164050	chr3:48470000	14.75	13.680001
PLXNB2	ENSG00000196576	chr22:50740000	69.51	59.550001
PLXNB3	ENSG00000198753	chrX:153020000	4.13	4.228001
PLXNC1	ENSG00000136040	chr12:94540000	0.29	0.446001
PLXND1	ENSG00000004399	chr3:129320000	23.83	21.558001
PM20D1	ENSG00000162877	chr1:205810000	0.05	0.080001
PMAIP1	ENSG00000141682	chr18:57560000	6.44	6.278001
PMCH	ENSG00000183395	chr12:102590000	0.12	0.196001
PMEL	ENSG00000185664	Notinthiscell	0.15	0.246001
PMEPA1	ENSG00000124225	Notinthiscell	0.0	1e-06
PMF1	ENSG00000160783	chr1:156180000	25.32	22.740001
PMF1-BGLAP	ENSG00000260238	chr1:156180000	1.14	1.472001
PML	ENSG00000140464	chr15:74280000	16.41	15.178001
PMM1	ENSG00000100417	chr22:41980000	21.2	19.386001
PMM2	ENSG00000140650	chr16:8890000	59.48	50.812001
PMP2	ENSG00000147588	Notinthiscell	0.01	0.020001
PMP22	ENSG00000109099	chr17:15160000	18.42	17.030001
PMPCA	ENSG00000165688	chr9:139300000	117.65	99.308001
PMPCB	ENSG00000105819	chr7:102930000	258.53	214.694001
PMS1	ENSG00000064933	chr2:190640000	21.28	19.444001
PMS2	ENSG00000122512	chr7:6040000	12.58	11.794001
PMVK	ENSG00000163344	chr1:154910000	7.64	7.298001
PNCK	ENSG00000130822	chrX:152930000	4.64	4.698001
PNISR	ENSG00000132424	chr6:99870000	172.58	144.872001
PNKD	ENSG00000127838	chr2:219130000	26.39	23.582001
PNKP	ENSG00000039650	chr19:50370000	16.78	15.500001
PNLDC1	ENSG00000146453	Notinthiscell	0.0	1e-06
PNLIPRP3	ENSG00000203837	Notinthiscell	0.0	1e-06
PNMA1	ENSG00000176903	chr14:74180000	18.35	16.962001
PNMA2	ENSG00000240694	Notinthiscell	0.0	1e-06
PNMA3	ENSG00000183837	chrX:152220000	0.98	1.306001
PNMA5	ENSG00000198883	chrX:152160000	0.07	0.110001
PNMAL1	no_id	chr19:46970000	0.0	1e-06
PNMT	ENSG00000141744	chr17:37820000	5.4	5.380001
PNN	ENSG00000100941	chr14:39640000	223.89	187.738001
PNO1	ENSG00000115946	chr2:68380000	44.19	38.146001
PNOC	ENSG00000168081	chr8:28170000	0.0	1e-06
PNP	ENSG00000198805	chr14:20930000	105.93	89.780001
PNPLA2	ENSG00000177666	chr11:810000	15.77	14.648001
PNPLA3	ENSG00000100344	chr22:44310000	0.14	0.226001
PNPLA4	ENSG00000006757	chrX:7890000	14.52	13.458001
PNPLA6	ENSG00000032444	chr19:7590000	12.84	12.024001
PNPLA7	ENSG00000130653	chr9:140440000	0.82	1.140001
PNPLA8	ENSG00000135241	chr7:108160000	10.26	9.754001
PNPO	ENSG00000108439	chr17:46010000	6.54	6.368001
PNPT1	ENSG00000138035	chr2:55920000	30.54	27.100001
PNRC1	ENSG00000146278	chr6:89790000	1.61	1.974001
PNRC2	ENSG00000189266	chr1:24280000	562.33	478.406001
POC1A	ENSG00000164087	chr3:52180000	8.45	8.022001
POC1B	ENSG00000139323	chr12:89920000	15.7	14.574001
POC1B-GALNT4	ENSG00000259075	chr12:89920000	0.31	0.476001
POC5	ENSG00000152359	chr5:75010000	14.64	13.570001
PODN	ENSG00000174348	Notinthiscell	0.0	1e-06
PODNL1	ENSG00000132000	chr19:14060000	0.05	0.080001
PODXL	ENSG00000128567	chr7:131240000	0.12	0.196001
PODXL2	ENSG00000114631	chr3:127340000	18.73	17.310001
POF1B	ENSG00000124429	chrX:84630000	0.05	0.080001
POFUT1	ENSG00000101346	chr20:30790000	25.63	22.986001
POFUT2	ENSG00000186866	chr21:46700000	16.79	15.512001
POGK	ENSG00000143157	chr1:166800000	33.93	30.082001
POGLUT1	ENSG00000163389	chr3:119180000	7.44	7.138001
POGZ	ENSG00000143442	chr1:151430000	15.41	14.320001
POLA1	ENSG00000101868	chrX:24710000	26.93	23.996001
POLA2	ENSG00000014138	chr11:65020000	38.47	33.552001
POLB	ENSG00000070501	chr8:42190000	39.06	33.970001
POLD1	ENSG00000062822	chr19:50880000	128.71	109.220001
POLD2	ENSG00000106628	chr7:44160000	192.11	158.526001
POLD3	ENSG00000077514	chr11:74300000	24.96	22.462001
POLD4	ENSG00000175482	chr11:67120000	4.57	4.626001
POLDIP2	ENSG00000004142	chr17:26680000	45.11	38.794001
POLDIP3	ENSG00000100227	chr22:43010000	26.29	23.514001
POLE	ENSG00000177084	chr12:133260000	78.52	67.056001
POLE2	ENSG00000100479	chr14:50150000	9.85	9.344001
POLE3	ENSG00000148229	chr9:116170000	140.5	121.274001
POLE4	ENSG00000115350	chr2:75180000	38.92	33.800001
POLG	ENSG00000140521	chr15:89870000	73.3	62.552001
POLG2	ENSG00000256525	chr17:62490000	23.74	21.476001
POLH	ENSG00000170734	chr6:43540000	41.89	36.284001
POLI	ENSG00000101751	chr18:51790000	5.39	5.366001
POLK	ENSG00000122008	chr5:74800000	12.04	11.346001
POLL	ENSG00000166169	chr10:103340000	4.53	4.586001
POLM	ENSG00000122678	chr7:44120000	1.53	1.878001
POLN	ENSG00000130997	chr4:2240000	0.57	0.834001
POLQ	ENSG00000051341	chr3:121260000	5.13	5.128001
POLR1A	ENSG00000068654	chr2:86330000	46.16	39.876001
POLR1B	ENSG00000125630	chr2:113290000	15.9	14.744001
POLR1C	ENSG00000171453	chr6:43480000	74.03	63.176001
POLR1D	ENSG00000186184	chr13:28190000	134.4	114.526001
POLR1E	ENSG00000137054	chr9:37480000	72.89	62.300001
POLR2A	ENSG00000181222	chr17:7380000	77.87	66.412001
POLR2B	ENSG00000047315	chr4:57840000	358.21	300.612001
POLR2C	ENSG00000102978	chr16:57490000	74.85	63.990001
POLR2D	ENSG00000144231	chr2:128610000	28.98	25.868001
POLR2E	ENSG00000099817	chr19:1090000	66.71	57.334001
POLR2F	ENSG00000100142	chr22:38340000	130.65	111.090001
POLR2G	ENSG00000168002	chr11:62520000	71.3	61.218001
POLR2H	ENSG00000163882	chr3:184070000	80.38	69.018001
POLR2I	ENSG00000105258	chr19:36600000	111.49	94.540001
POLR2J	ENSG00000005075	chr7:102110000	60.46	51.756001
POLR2J2	ENSG00000228049	chr7:102310000	6.53	6.352001
POLR2K	ENSG00000147669	chr8:101160000	37.61	33.100001
POLR2L	ENSG00000177700	chr11:840000	113.36	95.802001
POLR2M	ENSG00000255529	chr15:57990000	50.06	42.796001
POLR3A	ENSG00000148606	chr10:79780000	20.94	19.148001
POLR3B	ENSG00000013503	chr12:106750000	11.13	10.550001
POLR3C	ENSG00000186141	chr1:145610000	64.98	55.808001
POLR3D	ENSG00000168495	chr8:22100000	28.75	25.734001
POLR3E	no_id	chr16:22300000	0.0	1e-06
POLR3F	ENSG00000132664	chr20:18440000	8.53	8.096001
POLR3G	ENSG00000113356	chr5:89770000	28.87	25.816001
POLR3GL	ENSG00000121851	chr1:145470000	26.96	24.016001
POLR3H	ENSG00000100413	chr22:41940000	28.52	25.432001
POLR3K	ENSG00000161980	chr16:100000	12.21	11.500001
POLRMT	ENSG00000099821	chr19:630000	33.05	29.226001
POM121	ENSG00000196313	chr7:72340000	27.62	24.536001
POM121C	no_id	chr7:75110000	0.0	1e-06
POMC	ENSG00000115138	Notinthiscell	0.05	0.080001
POMGNT1	ENSG00000085998	chr1:46680000	30.94	27.404001
POMGNT2	ENSG00000144647	chr3:43140000	4.93	4.940001
POMK	ENSG00000185900	chr8:42940000	0.5	0.738001
POMP	ENSG00000132963	chr13:29230000	24.07	21.750001
POMT1	ENSG00000130714	chr9:134370000	12.09	11.406001
POMT2	ENSG00000009830	chr14:77780000	8.49	8.058001
PON1	ENSG00000005421	Notinthiscell	0.0	1e-06
PON2	ENSG00000105854	chr7:95060000	9.71	9.178001
PON3	ENSG00000105852	Notinthiscell	0.0	1e-06
POP1	ENSG00000104356	chr8:99120000	11.14	10.562001
POP4	ENSG00000105171	chr19:30090000	38.44	33.528001
POP5	ENSG00000167272	chr12:121010000	41.28	35.828001
POP7	ENSG00000172336	chr7:100300000	61.67	52.984001
POPDC3	ENSG00000132429	chr6:105620000	4.24	4.304001
POR	ENSG00000127948	chr7:75540000	59.98	51.324001
PORCN	ENSG00000102312	chrX:48360000	1.48	1.812001
POSTN	ENSG00000133110	chr13:38170000	0.0	1e-06
POT1	ENSG00000128513	chr7:124570000	75.53	64.526001
POU1F1	ENSG00000064835	POU1F1	0.0	1e-06
POU2AF1	ENSG00000110777	Notinthiscell	0.04	0.062001
POU2F1	ENSG00000143190	chr1:167190000	1.23	1.584001
POU2F2	ENSG00000028277	chr19:42630000	0.67	0.950001
POU2F3	ENSG00000137709	chr11:120100000	0.0	1e-06
POU3F1	ENSG00000185668	chr1:38510000	0.0	1e-06
POU3F2	ENSG00000184486	chr6:99280000	0.11	0.174001
POU3F3	ENSG00000198914	POU3F3	0.0	1e-06
POU3F4	ENSG00000196767	POU3F4	0.0	1e-06
POU4F1	ENSG00000152192	chr13:79170000	0.38	0.580001
POU4F2	ENSG00000151615	Notinthiscell	0.0	1e-06
POU4F3	ENSG00000091010	POU4F3	0.04	0.062001
POU5F1	no_id	POU5F1	0.0	1e-06
POU5F1B	ENSG00000212993	POU5F1B	0.01	0.020001
POU6F1	ENSG00000184271	chr12:51610000	0.64	0.918001
POU6F2	ENSG00000106536	POU6F2	0.88	1.210001
PPA1	ENSG00000180817	chr10:71990000	224.63	187.966001
PPA2	ENSG00000138777	chr4:106390000	66.17	56.748001
PPAN	ENSG00000130810	chr19:10210000	89.75	76.168001
PPAN-P2RY11	ENSG00000243207	chr19:10210000	0.26	0.398001
PPARA	ENSG00000186951	chr22:46540000	3.53	3.646001
PPARD	ENSG00000112033	chr6:35310000	3.91	4.038001
PPARG	ENSG00000132170	Notinthiscell	0.0	1e-06
PPARGC1A	ENSG00000109819	Notinthiscell	0.0	1e-06
PPARGC1B	ENSG00000155846	chr5:149100000	2.98	3.202001
PPAT	ENSG00000128059	chr4:57300000	21.98	20.044001
PPBP	ENSG00000163736	chr4:74850000	0.07	0.110001
PPCDC	ENSG00000138621	chr15:75310000	5.99	5.854001
PPCS	ENSG00000127125	chr1:42920000	10.03	9.536001
PPDPF	ENSG00000125534	chr20:62150000	19.65	18.174001
PPEF1	ENSG00000086717	chrX:18700000	0.0	1e-06
PPFIA1	ENSG00000131626	chr11:70110000	74.17	63.386001
PPFIA2	ENSG00000139220	Notinthiscell	0.0	1e-06
PPFIA3	ENSG00000177380	chr19:49620000	16.11	14.922001
PPFIBP1	ENSG00000110841	chr12:27670000	2.59	2.876001
PPFIBP2	ENSG00000166387	chr11:7530000	3.14	3.340001
PPHLN1	ENSG00000134283	chr12:42710000	203.83	170.982001
PPIA	ENSG00000196262	chr7:44830000	1694.64	1703.726001
PPIB	ENSG00000166794	chr15:64450000	483.96	409.436001
PPIC	ENSG00000168938	chr5:122370000	4.39	4.432001
PPID	ENSG00000171497	chr4:159640000	129.6	109.992001
PPIE	ENSG00000084072	chr1:40200000	124.06	104.564001
PPIF	ENSG00000108179	chr10:81100000	193.21	159.924001
PPIG	ENSG00000138398	chr2:170440000	188.1	156.544001
PPIH	ENSG00000171960	chr1:43120000	59.16	50.616001
PPIL1	ENSG00000137168	chr6:36840000	82.42	70.532001
PPIL2	ENSG00000100023	chr22:22020000	205.46	172.318001
PPIL3	ENSG00000240344	chr2:201750000	29.33	26.146001
PPIL4	ENSG00000131013	chr6:149860000	38.76	33.704001
PPIL6	ENSG00000185250	chr6:109760000	0.45	0.676001
PPIP5K2	ENSG00000145725	chr5:102450000	163.17	137.038001
PPL	ENSG00000118898	chr16:4980000	0.04	0.062001
PPM1A	ENSG00000100614	chr14:60710000	11.3	10.694001
PPM1B	ENSG00000138032	chr2:44390000	20.23	18.582001
PPM1D	ENSG00000170836	chr17:58670000	13.76	12.822001
PPM1E	ENSG00000175175	chr17:56830000	3.47	3.600001
PPM1F	ENSG00000100034	chr22:22300000	28.02	24.968001
PPM1G	ENSG00000115241	chr2:27630000	215.47	179.836001
PPM1H	ENSG00000111110	chr12:63320000	6.99	6.752001
PPM1J	ENSG00000155367	chr1:113250000	0.87	1.196001
PPM1K	ENSG00000163644	chr4:89200000	4.7	4.746001
PPM1L	ENSG00000163590	chr3:160470000	0.17	0.268001
PPM1M	ENSG00000164088	chr3:52270000	5.78	5.708001
PPM1N	ENSG00000213889	chr19:46000000	3.02	3.232001
PPME1	ENSG00000214517	chr11:73880000	123.23	103.710001
PPOX	ENSG00000143224	chr1:161130000	27.71	24.624001
PPP1CA	ENSG00000172531	chr11:67160000	230.76	194.762001
PPP1CB	ENSG00000213639	chr2:28970000	57.31	48.780001
PPP1CC	ENSG00000186298	chr12:111180000	228.95	192.288001
PPP1R10	no_id	chr6:30580000	0.0	1e-06
PPP1R11	no_id	chr6:30030000	0.0	1e-06
PPP1R12A	ENSG00000058272	chr12:80320000	92.81	78.758001
PPP1R12B	ENSG00000077157	chr1:202310000	10.61	10.070001
PPP1R12C	ENSG00000125503	chr19:55620000	33.03	29.192001
PPP1R13B	ENSG00000088808	chr14:104310000	2.07	2.420001
PPP1R13L	ENSG00000104881	chr19:45900000	3.13	3.332001
PPP1R14A	ENSG00000167641	chr19:38740000	35.73	31.470001
PPP1R14B	ENSG00000173457	chr11:64010000	229.41	192.924001
PPP1R14C	ENSG00000198729	chr6:150460000	6.31	6.142001
PPP1R14D	ENSG00000166143	Notinthiscell	0.0	1e-06
PPP1R15A	ENSG00000087074	chr19:49370000	54.11	46.010001
PPP1R15B	ENSG00000158615	chr1:204380000	5.83	5.752001
PPP1R16B	ENSG00000101445	chr20:37430000	8.79	8.314001
PPP1R17	ENSG00000106341	Notinthiscell	0.0	1e-06
PPP1R18	no_id	chr6:30650000	0.0	1e-06
PPP1R1A	ENSG00000135447	chr12:54980000	0.0	1e-06
PPP1R1B	ENSG00000131771	chr17:37780000	0.47	0.702001
PPP1R1C	ENSG00000150722	Notinthiscell	0.05	0.080001
PPP1R2	ENSG00000184203	chr3:195270000	54.13	46.036001
PPP1R21	ENSG00000162869	chr2:48660000	11.41	10.772001
PPP1R26	ENSG00000196422	chr9:138370000	20.68	18.924001
PPP1R27	ENSG00000182676	chr17:79790000	0.3	0.462001
PPP1R32	ENSG00000162148	Notinthiscell	0.1	0.156001
PPP1R35	ENSG00000160813	chr7:100030000	16.75	15.476001
PPP1R36	ENSG00000165807	chr14:65010000	0.0	1e-06
PPP1R37	ENSG00000104866	chr19:45590000	14.56	13.484001
PPP1R3B	ENSG00000173281	chr8:9000000	1.55	1.910001
PPP1R3C	ENSG00000119938	chr10:93390000	0.1	0.156001
PPP1R3D	ENSG00000132825	chr20:58510000	0.56	0.814001
PPP1R3E	ENSG00000235194	chr14:23770000	5.93	5.816001
PPP1R3F	ENSG00000049769	chrX:49120000	1.27	1.626001
PPP1R42	ENSG00000178125	chr8:67940000	0.0	1e-06
PPP1R7	ENSG00000115685	chr2:242080000	183.72	153.128001
PPP1R8	ENSG00000117751	chr1:28150000	93.01	79.224001
PPP1R9A	ENSG00000158528	chr7:94530000	0.01	0.020001
PPP1R9B	ENSG00000108819	chr17:48220000	50.13	42.846001
PPP2CA	ENSG00000113575	chr5:133560000	123.93	104.258001
PPP2CB	ENSG00000104695	chr8:30670000	45.93	39.730001
PPP2R1A	ENSG00000105568	chr19:52690000	77.11	65.862001
PPP2R1B	ENSG00000137713	chr11:111630000	21.19	19.372001
PPP2R2A	ENSG00000221914	chr8:26140000	131.86	112.150001
PPP2R2B	ENSG00000156475	chr5:146460000	0.0	1e-06
PPP2R2C	ENSG00000074211	Notinthiscell	0.03	0.046001
PPP2R3A	ENSG00000073711	chr3:135680000	0.11	0.174001
PPP2R3B	no_id	chrX:340000	0.0	1e-06
PPP2R3C	ENSG00000092020	chr14:35590000	12.85	12.034001
PPP2R4	no_id	chr9:131870000	0.0	1e-06
PPP2R5A	ENSG00000066027	chr1:212450000	33.24	29.410001
PPP2R5B	ENSG00000068971	chr11:64690000	3.19	3.376001
PPP2R5C	ENSG00000078304	chr14:102220000	137.03	116.934001
PPP2R5D	ENSG00000112640	chr6:42950000	53.76	45.710001
PPP2R5E	ENSG00000154001	chr14:64010000	11.61	10.948001
PPP3CA	ENSG00000138814	chr4:102260000	2.35	2.686001
PPP3CB	ENSG00000107758	chr10:75250000	28.32	25.230001
PPP3CC	ENSG00000120910	chr8:22290000	71.67	61.368001
PPP3R1	ENSG00000221823	chr2:68470000	43.7	37.728001
PPP4C	ENSG00000149923	chr16:30080000	113.74	96.170001
PPP4R1	ENSG00000154845	chr18:9610000	120.37	101.266001
PPP4R1L	ENSG00000124224	chr20:56880000	4.91	4.930001
PPP4R2	ENSG00000163605	chr3:73040000	21.97	20.038001
PPP4R4	no_id	chr14:94640000	0.0	1e-06
PPP5C	ENSG00000011485	chr19:46850000	498.78	426.928001
PPP5D1	ENSG00000230510	chr19:47100000	1.39	1.752001
PPP6C	ENSG00000119414	chr9:127950000	27.62	24.536001
PPP6R1	ENSG00000105063	chr19:55770000	170.57	143.328001
PPP6R2	ENSG00000100239	chr22:50780000	18.96	17.554001
PPP6R3	ENSG00000110075	chr11:68220000	57.55	48.984001
PPRC1	ENSG00000148840	chr10:103890000	18.53	17.138001
PPT1	ENSG00000131238	chr1:40560000	65.02	55.822001
PPT2	no_id	chr6:32120000	0.0	1e-06
PPTC7	ENSG00000196850	chr12:111020000	4.35	4.402001
PPWD1	ENSG00000113593	chr5:64850000	95.72	81.708001
PQBP1	ENSG00000102103	chrX:48750000	264.38	219.084001
PQLC1	ENSG00000122490	chr18:77710000	4.88	4.908001
PQLC2	ENSG00000040487	chr1:19630000	12.36	11.634001
PQLC3	ENSG00000162976	chr2:11290000	2.54	2.840001
PRADC1	ENSG00000135617	chr2:73460000	19.75	18.262001
PRAF2	ENSG00000243279	chrX:48930000	1.43	1.778001
PRAM1	ENSG00000133246	chr19:8560000	0.0	1e-06
PRAME	no_id	chr22:22900000	0.0	1e-06
PRAP1	ENSG00000165828	Notinthiscell	0.0	1e-06
PRC1	ENSG00000198901	chr15:91530000	622.95	532.778001
PRCC	ENSG00000143294	chr1:156730000	42.21	36.682001
PRCD	ENSG00000214140	chr17:74520000	0.04	0.062001
PRCP	ENSG00000137509	chr11:82610000	15.28	14.206001
PRDM1	ENSG00000057657	chr6:106530000	1.38	1.742001
PRDM10	ENSG00000170325	chr11:129870000	5.57	5.530001
PRDM15	ENSG00000141956	chr21:43290000	4.91	4.930001
PRDM16	ENSG00000142611	Notinthiscell	0.05	0.080001
PRDM2	ENSG00000116731	chr1:14020000	21.42	19.552001
PRDM4	ENSG00000110851	chr12:108150000	9.25	8.782001
PRDM5	ENSG00000138738	chr4:121840000	0.0	1e-06
PRDM8	ENSG00000152784	Notinthiscell	0.02	0.030001
PRDX1	ENSG00000117450	chr1:45980000	452.04	381.260001
PRDX2	ENSG00000167815	chr19:12910000	115.05	97.248001
PRDX3	ENSG00000165672	chr10:120930000	55.09	46.962001
PRDX4	ENSG00000123131	chrX:23680000	141.6	122.038001
PRDX5	ENSG00000126432	chr11:64080000	54.88	46.680001
PRDX6	ENSG00000117592	chr1:173440000	168.27	141.518001
PREB	ENSG00000138073	chr2:27350000	36.28	32.052001
PRELID1	ENSG00000169230	chr5:176730000	629.16	546.274001
PRELID2	ENSG00000186314	chr5:145210000	3.97	4.076001
PRELP	ENSG00000188783	Notinthiscell	0.0	1e-06
PREP	ENSG00000085377	chr6:105850000	28.63	25.630001
PREPL	ENSG00000138078	chr2:44580000	36.23	31.990001
PREX1	ENSG00000124126	chr20:47440000	3.08	3.298001
PREX2	ENSG00000046889	chr8:68860000	0.11	0.174001
PRF1	ENSG00000180644	chr10:72360000	6.31	6.142001
PRG2	ENSG00000186652	chr11:57150000	11.37	10.744001
PRG3	ENSG00000156575	chr11:57140000	0.0	1e-06
PRG4	ENSG00000116690	Notinthiscell	0.0	1e-06
PRICKLE1	ENSG00000139174	chr12:42980000	0.46	0.688001
PRICKLE2	ENSG00000163637	Notinthiscell	0.0	1e-06
PRICKLE3	ENSG00000012211	chrX:49040000	14.1	13.096001
PRICKLE4	no_id	chr6:41740000	0.0	1e-06
PRIM1	ENSG00000198056	chr12:57140000	42.69	36.982001
PRIM2	ENSG00000146143	chr6:57170000	15.8	14.668001
PRIMPOL	ENSG00000164306	chr4:185570000	19.31	17.826001
PRKAA1	ENSG00000132356	chr5:40790000	17.56	16.258001
PRKAA2	ENSG00000162409	chr1:57110000	0.0	1e-06
PRKAB1	ENSG00000111725	chr12:120100000	81.89	70.028001
PRKAB2	ENSG00000131791	chr1:146640000	2.18	2.518001
PRKACA	ENSG00000072062	chr19:14220000	35.28	31.058001
PRKACB	ENSG00000142875	chr1:84540000	9.36	8.900001
PRKAG1	ENSG00000181929	chr12:49410000	26.83	23.944001
PRKAG2	ENSG00000106617	chr7:151570000	3.89	4.010001
PRKAR1A	ENSG00000108946	chr17:66400000	80.3	68.910001
PRKAR1B	ENSG00000188191	chr7:760000	31.72	28.036001
PRKAR2A	ENSG00000114302	chr3:48880000	38.94	33.834001
PRKAR2B	no_id	chr7:106680000	0.0	1e-06
PRKCA	ENSG00000154229	chr17:64290000	18.75	17.352001
PRKCB	ENSG00000166501	chr16:23840000	797.83	711.078001
PRKCD	ENSG00000163932	chr3:53190000	8.19	7.780001
PRKCDBP	no_id	Notinthiscell	0.0	1e-06
PRKCE	ENSG00000171132	chr2:45870000	0.32	0.494001
PRKCG	ENSG00000126583	Notinthiscell	0.08	0.122001
PRKCH	ENSG00000027075	chr14:61780000	3.05	3.254001
PRKCI	ENSG00000163558	chr3:169940000	20.63	18.878001
PRKCQ	ENSG00000065675	chr10:6620000	14.53	13.470001
PRKCSH	ENSG00000130175	chr19:11540000	259.26	216.390001
PRKCZ	ENSG00000067606	chr1:1980000	1.61	1.974001
PRKD1	ENSG00000184304	chr14:30390000	0.09	0.140001
PRKD2	ENSG00000105287	chr19:47220000	25.51	22.878001
PRKD3	ENSG00000115825	Notinthiscell	9.26	8.792001
PRKDC	ENSG00000253729	chr8:48870000	193.13	159.782001
PRKG1	ENSG00000185532	Notinthiscell	0.0	1e-06
PRKG2	ENSG00000138669	chr4:82130000	0.79	1.100001
PRKRA	ENSG00000180228	chr2:179310000	29.16	26.016001
PRKRIP1	ENSG00000128563	chr7:102030000	33.57	29.710001
PRKX	ENSG00000183943	chrX:3630000	15.53	14.400001
PRLR	ENSG00000113494	Notinthiscell	0.0	1e-06
PRM1	ENSG00000175646	Notinthiscell	0.0	1e-06
PRM2	ENSG00000122304	Notinthiscell	0.0	1e-06
PRMT1	ENSG00000126457	chr19:50180000	174.13	147.040001
PRMT2	ENSG00000160310	chr21:48050000	77.49	66.176001
