name	gene_id	bin	FPKM	expression
NFXL1	ENSG00000170448	chr4:47910000	16.06	14.648001
NFYA	ENSG00000001167	chr6:41040000	17.05	15.592001
NFYB	ENSG00000120837	chr12:104530000	32.55	29.652001
NFYC	ENSG00000066136	chr1:41150000	26.75	24.634001
NGDN	ENSG00000129460	chr14:23930000	44.3	40.546001
NGEF	ENSG00000066248	chr2:233870000	0.0	1e-06
NGF	ENSG00000134259	Notinthiscell	0.0	1e-06
NGFR	ENSG00000064300	Notinthiscell	0.03	0.034001
NGLY1	ENSG00000151092	chr3:25830000	25.99	23.932001
NGRN	ENSG00000182768	chr15:90800000	36.06	32.806001
NHEJ1	ENSG00000187736	chr2:220020000	9.09	8.458001
NHLH1	ENSG00000171786	Notinthiscell	0.0	1e-06
NHLH2	ENSG00000177551	Notinthiscell	0.0	1e-06
NHLRC1	ENSG00000187566	chr6:18120000	0.39	0.340001
NHLRC2	ENSG00000196865	chr10:115610000	7.2	6.704001
NHLRC3	ENSG00000188811	chr13:39610000	2.49	2.142001
NHLRC4	ENSG00000257108	chr16:610000	0.07	0.070001
NHP2	ENSG00000145912	chr5:177580000	75.54	67.786001
NHS	ENSG00000188158	chrX:17390000	0.02	0.026001
NHSL1	ENSG00000135540	chr6:138890000	6.4	5.974001
NHSL2	ENSG00000204131	chrX:71130000	8.46	7.852001
NICN1	ENSG00000145029	chr3:49460000	0.93	0.782001
NID1	ENSG00000116962	chr1:236220000	40.37	37.042001
NID2	ENSG00000087303	chr14:52530000	4.63	4.278001
NIF3L1	ENSG00000196290	chr2:201750000	7.57	7.016001
NIFK	ENSG00000155438	chr2:122490000	117.03	104.934001
NIM1K	ENSG00000177453	Notinthiscell	0.0	1e-06
NIN	ENSG00000100503	chr14:51290000	84.26	74.768001
NINJ1	ENSG00000131669	chr9:95890000	6.02	5.582001
NINJ2	ENSG00000171840	Notinthiscell	0.16	0.154001
NINL	ENSG00000101004	chr20:25560000	14.25	13.000001
NIP7	ENSG00000132603	chr16:69370000	30.66	27.872001
NIPA1	ENSG00000170113	chr15:23080000	3.47	3.082001
NIPA2	ENSG00000140157	chr15:23030000	15.54	14.158001
NIPAL1	ENSG00000163293	chr4:48010000	0.45	0.388001
NIPAL2	ENSG00000104361	chr8:99300000	3.71	3.302001
NIPAL3	ENSG00000001461	Notinthiscell	6.24	5.838001
NIPAL4	ENSG00000172548	chr5:156880000	0.0	1e-06
NIPBL	ENSG00000164190	chr5:36870000	32.59	29.710001
NIPSNAP1	ENSG00000184117	chr22:29970000	18.34	16.824001
NIPSNAP3A	ENSG00000136783	chr9:107500000	16.59	15.146001
NIPSNAP3B	ENSG00000165028	chr9:107520000	0.28	0.248001
NISCH	ENSG00000010322	chr3:52480000	18.04	16.490001
NIT1	ENSG00000158793	chr1:161080000	10.01	9.246001
NIT2	ENSG00000114021	chr3:100050000	3.79	3.412001
NKAIN2	ENSG00000188580	Notinthiscell	0.03	0.034001
NKAIN3	ENSG00000185942	Notinthiscell	0.0	1e-06
NKAP	ENSG00000101882	chrX:119070000	22.24	20.584001
NKAPL	ENSG00000189134	chr6:28220000	1.03	0.884001
NKD1	ENSG00000140807	chr16:50580000	0.0	1e-06
NKD2	no_id	chr5:1000000	0.0	1e-06
NKG7	ENSG00000105374	Notinthiscell	0.0	1e-06
NKIRAS1	ENSG00000197885	chr3:23950000	4.62	4.252001
NKIRAS2	ENSG00000168256	chr17:40160000	33.59	30.704001
NKRF	ENSG00000186416	chrX:118730000	9.93	9.158001
NKTR	ENSG00000114857	chr3:42640000	88.2	78.498001
NKX1-1	ENSG00000235608	NKX1-1	0.0	1e-06
NKX1-2	ENSG00000229544	Notinthiscell	0.0	1e-06
NKX2-1	ENSG00000136352	Notinthiscell	0.0	1e-06
NKX2-2	ENSG00000125820	NKX2-2	0.0	1e-06
NKX2-3	ENSG00000119919	chr10:101290000	0.0	1e-06
NKX2-4	ENSG00000125816	NKX2-4	0.0	1e-06
NKX2-5	ENSG00000183072	Notinthiscell	0.0	1e-06
NKX2-6	ENSG00000180053	NKX2-6	0.0	1e-06
NKX2-8	ENSG00000136327	Notinthiscell	0.0	1e-06
NKX3-1	ENSG00000167034	chr8:23540000	0.45	0.388001
NKX3-2	ENSG00000109705	Notinthiscell	0.0	1e-06
NKX6-1	ENSG00000163623	NKX6-1	0.0	1e-06
NKX6-2	ENSG00000148826	Notinthiscell	0.0	1e-06
NKX6-3	ENSG00000165066	Notinthiscell	0.0	1e-06
NLE1	ENSG00000073536	chr17:33460000	4.11	3.740001
NLGN1	ENSG00000169760	chr3:173110000	15.2	13.868001
NLGN3	ENSG00000196338	chrX:70360000	0.15	0.146001
NLGN4X	ENSG00000146938	Notinthiscell	0.0	1e-06
NLK	ENSG00000087095	chr17:26360000	5.4	4.972001
NLN	ENSG00000123213	chr5:65010000	65.04	58.958001
NLRC3	ENSG00000167984	chr16:3620000	0.31	0.280001
NLRC4	ENSG00000091106	Notinthiscell	0.0	1e-06
NLRC5	ENSG00000140853	chr16:57050000	4.68	4.334001
NLRP1	ENSG00000091592	chr17:5480000	23.53	21.812001
NLRP10	no_id	Notinthiscell	0.0	1e-06
NLRP11	ENSG00000179873	Notinthiscell	0.0	1e-06
NLRP12	ENSG00000142405	Notinthiscell	0.0	1e-06
NLRP2	no_id	chr19:55470000	0.0	1e-06
NLRP3	ENSG00000162711	chr1:247570000	0.0	1e-06
NLRP4	ENSG00000160505	Notinthiscell	0.0	1e-06
NLRP7	no_id	Notinthiscell	0.0	1e-06
NLRX1	ENSG00000160703	chr11:119030000	4.84	4.480001
NMB	ENSG00000197696	chr15:85200000	0.2	0.182001
NMD3	ENSG00000169251	chr3:160930000	68.68	62.272001
NME1	ENSG00000239672	chr17:49230000	205.72	187.018001
NME1-NME2	ENSG00000011052	chr17:49230000	18.08	16.546001
NME2	ENSG00000243678	chr17:49240000	436.89	421.528001
NME3	ENSG00000103024	chr16:1820000	17.78	16.230001
NME4	ENSG00000103202	chr16:440000	24.8	22.776001
NME5	ENSG00000112981	chr5:137470000	0.53	0.448001
NME6	ENSG00000172113	chr3:48340000	11.02	10.192001
NME7	ENSG00000143156	chr1:169330000	22.49	20.810001
NME9	ENSG00000181322	chr3:138040000	0.68	0.580001
NMI	ENSG00000123609	chr2:152140000	22.79	21.126001
NMNAT1	ENSG00000173614	chr1:10000000	5.31	4.874001
NMNAT2	ENSG00000157064	Notinthiscell	0.07	0.070001
NMNAT3	ENSG00000163864	chr3:139390000	0.0	1e-06
NMRAL1	no_id	chr16:4520000	0.0	1e-06
NMRK1	ENSG00000106733	chr9:77700000	8.0	7.418001
NMRK2	ENSG00000077009	chr19:3930000	0.0	1e-06
NMT1	ENSG00000136448	chr17:43130000	166.02	150.780001
NMT2	ENSG00000152465	chr10:15210000	77.6	69.332001
NMU	ENSG00000109255	chr4:56500000	0.0	1e-06
NMUR1	ENSG00000171596	Notinthiscell	0.0	1e-06
NNAT	ENSG00000053438	chr20:36140000	8.87	8.284001
NNMT	ENSG00000166741	chr11:114160000	142.3	127.772001
NNT	ENSG00000112992	chr5:43600000	41.19	37.798001
NOB1	ENSG00000141101	chr16:69780000	44.05	40.292001
NOBOX	ENSG00000106410	NOBOX	0.0	1e-06
NOC2L	ENSG00000188976	chr1:890000	63.19	57.498001
NOC3L	ENSG00000173145	chr10:96120000	40.22	36.844001
NOC4L	ENSG00000184967	chr12:132620000	3.3	2.908001
NOD1	ENSG00000106100	chr7:30510000	10.22	9.450001
NOD2	ENSG00000167207	Notinthiscell	0.01	0.018001
NODAL	ENSG00000156574	Notinthiscell	0.0	1e-06
NOG	ENSG00000183691	chr17:54670000	0.13	0.128001
NOL10	ENSG00000115761	chr2:10830000	61.62	56.418001
NOL11	ENSG00000130935	chr17:65710000	163.56	147.990001
NOL12	no_id	chr22:38080000	0.0	1e-06
NOL3	ENSG00000140939	chr16:67200000	2.94	2.564001
NOL6	ENSG00000165271	chr9:33470000	16.25	14.824001
NOL7	ENSG00000225921	chr6:13610000	31.7	28.836001
NOL8	ENSG00000198000	chr9:95080000	48.06	44.256001
NOL9	ENSG00000162408	chr1:6610000	10.42	9.668001
NOLC1	ENSG00000166197	chr10:103910000	57.21	52.716001
NOM1	ENSG00000146909	chr7:156740000	22.08	20.362001
NOMO3	no_id	chr16:16320000	0.0	1e-06
NONO	ENSG00000147140	chrX:70500000	571.87	576.894001
NOP10	ENSG00000182117	chr15:34630000	29.4	26.876001
NOP14	ENSG00000087269	chr4:2960000	47.33	43.492001
NOP16	ENSG00000048162	chr5:175810000	37.77	34.486001
NOP2	ENSG00000111641	chr12:6670000	92.43	81.708001
NOP56	ENSG00000101361	chr20:2630000	232.19	213.248001
NOP58	ENSG00000055044	chr2:203130000	120.55	108.202001
NOP9	ENSG00000196943	chr14:24760000	6.7	6.242001
NOS1	ENSG00000089250	Notinthiscell	0.01	0.018001
NOS1AP	ENSG00000198929	chr1:162030000	3.62	3.218001
NOSIP	ENSG00000142546	chr19:50080000	52.73	48.760001
NOSTRIN	no_id	chr2:169640000	0.0	1e-06
NOTCH1	ENSG00000148400	chr9:139440000	16.25	14.824001
NOTCH2	ENSG00000134250	chr1:120610000	7.87	7.292001
NOTCH2NL	no_id	chr1:145200000	0.0	1e-06
NOTCH3	ENSG00000074181	chr19:15310000	0.93	0.782001
NOTCH4	no_id	chr6:32190000	0.0	1e-06
NOTO	ENSG00000214513	NOTO	0.0	1e-06
NOTUM	ENSG00000185269	Notinthiscell	0.13	0.128001
NOV	ENSG00000136999	chr8:120420000	0.1	0.098001
NOVA1	ENSG00000139910	chr14:27060000	2.49	2.142001
NOVA2	ENSG00000104967	chr19:46470000	4.08	3.706001
NOX1	ENSG00000007952	Notinthiscell	0.0	1e-06
NOX4	ENSG00000086991	chr11:89320000	26.42	24.306001
NOX5	ENSG00000255346	chr15:69220000	0.1	0.098001
NOXA1	ENSG00000188747	chr9:140310000	0.03	0.034001
NOXO1	ENSG00000196408	Notinthiscell	0.09	0.086001
NPAS1	ENSG00000130751	chr19:47520000	0.14	0.134001
NPAS2	ENSG00000170485	chr2:101430000	40.85	37.462001
NPAS4	ENSG00000174576	Notinthiscell	0.0	1e-06
NPAT	ENSG00000149308	chr11:108090000	10.52	9.754001
NPB	ENSG00000183979	chr17:79850000	0.43	0.376001
NPC1	ENSG00000141458	chr18:21160000	20.69	18.924001
NPC1L1	ENSG00000015520	Notinthiscell	0.0	1e-06
NPC2	ENSG00000119655	chr14:74960000	600.54	620.500001
NPDC1	ENSG00000107281	chr9:139940000	37.77	34.486001
NPEPL1	ENSG00000215440	chr20:57260000	25.04	23.070001
NPEPPS	ENSG00000141279	chr17:45600000	132.84	118.202001
NPFF	ENSG00000139574	Notinthiscell	0.0	1e-06
NPHP1	ENSG00000144061	chr2:110960000	3.46	3.066001
NPHP3	ENSG00000113971	chr3:132440000	35.6	32.338001
NPHP4	ENSG00000131697	chr1:6050000	1.81	1.552001
NPL	ENSG00000135838	chr1:182750000	0.19	0.176001
NPLOC4	ENSG00000182446	chr17:79600000	82.75	73.144001
NPM1	ENSG00000181163	chr5:170810000	2052.23	2284.924001
NPM2	ENSG00000158806	chr8:21880000	0.32	0.288001
NPM3	ENSG00000107833	chr10:103540000	25.55	23.542001
NPNT	ENSG00000168743	Notinthiscell	0.0	1e-06
NPPC	ENSG00000163273	Notinthiscell	0.0	1e-06
NPR1	ENSG00000169418	chr1:153650000	0.97	0.822001
NPR3	ENSG00000113389	chr5:32710000	0.0	1e-06
NPRL2	ENSG00000114388	chr3:50380000	5.32	4.884001
NPRL3	ENSG00000103148	chr16:180000	9.04	8.426001
NPTN	ENSG00000156642	chr15:73920000	132.91	118.308001
NPTX1	ENSG00000171246	Notinthiscell	0.0	1e-06
NPTX2	ENSG00000106236	chr7:98240000	0.14	0.134001
NPTXR	ENSG00000221890	chr22:39240000	0.12	0.118001
NPW	ENSG00000183971	chr16:2060000	0.0	1e-06
NPY1R	ENSG00000164128	chr4:164250000	0.0	1e-06
NPY2R	ENSG00000185149	chr4:156120000	0.0	1e-06
NQO1	ENSG00000181019	chr16:69760000	261.77	241.784001
NQO2	ENSG00000124588	chr6:3000000	33.84	30.874001
NR1D1	ENSG00000126368	chr17:38250000	0.57	0.480001
NR1D2	ENSG00000174738	chr3:23980000	12.28	11.324001
NR1H2	ENSG00000131408	chr19:50870000	14.53	13.274001
NR1H3	ENSG00000025434	chr11:47260000	1.33	1.126001
NR1H4	ENSG00000012504	Notinthiscell	0.0	1e-06
NR2C1	ENSG00000120798	chr12:95460000	30.65	27.868001
NR2C2	ENSG00000177463	chr3:14980000	19.93	18.270001
NR2C2AP	ENSG00000184162	chr19:19310000	2.61	2.266001
NR2E1	ENSG00000112333	NR2E1	0.0	1e-06
NR2F1	ENSG00000175745	chr5:92910000	43.91	40.160001
NR2F2	ENSG00000185551	chr15:96860000	57.5	52.950001
NR2F6	ENSG00000160113	chr19:17350000	1.69	1.440001
NR3C1	ENSG00000113580	chr5:142810000	8.55	7.962001
NR3C2	ENSG00000151623	chr4:149360000	2.53	2.180001
NR4A1	ENSG00000123358	chr12:52410000	1.44	1.228001
NR4A2	ENSG00000153234	chr2:157180000	0.42	0.364001
NR4A3	ENSG00000119508	chr9:102580000	0.08	0.076001
NR5A1	ENSG00000136931	Notinthiscell	0.0	1e-06
NR5A2	ENSG00000116833	chr1:199990000	0.03	0.034001
NR6A1	ENSG00000148200	chr9:127530000	0.01	0.018001
NRARP	ENSG00000198435	chr9:140190000	6.09	5.682001
NRAS	ENSG00000213281	chr1:115250000	21.77	20.130001
NRBF2	ENSG00000148572	chr10:64890000	10.19	9.420001
NRBP1	ENSG00000115216	chr2:27650000	326.22	295.308001
NRCAM	ENSG00000091129	chr7:108090000	119.9	107.474001
NRDE2	ENSG00000119720	chr14:90790000	19.07	17.490001
NREP	ENSG00000134986	chr5:111310000	80.88	71.762001
NRF1	ENSG00000106459	chr7:129250000	3.54	3.146001
NRG1	ENSG00000157168	chr8:31490000	51.35	47.210001
NRG2	ENSG00000158458	chr5:139420000	0.03	0.034001
NRG3	ENSG00000185737	chr10:83630000	0.15	0.146001
NRG4	ENSG00000169752	Notinthiscell	0.62	0.518001
NRGN	ENSG00000154146	chr11:124600000	8.19	7.612001
NRIP1	ENSG00000180530	chr21:16430000	8.76	8.156001
NRIP2	ENSG00000053702	Notinthiscell	0.12	0.118001
NRIP3	ENSG00000175352	chr11:9020000	11.74	10.860001
NRK	ENSG00000123572	chrX:105060000	2.67	2.316001
NRL	ENSG00000129535	chr14:24550000	0.05	0.048001
NRM	no_id	chr6:30650000	0.0	1e-06
NRN1	ENSG00000124785	chr6:6000000	22.6	20.932001
NRN1L	ENSG00000188038	Notinthiscell	0.0	1e-06
NRP1	ENSG00000099250	chr10:33620000	271.8	252.084001
NRP2	ENSG00000118257	chr2:206540000	119.12	106.904001
NRROS	ENSG00000174004	chr3:196360000	1.05	0.898001
NRSN2	ENSG00000125841	chr20:320000	6.93	6.450001
NRXN1	ENSG00000179915	Notinthiscell	0.0	1e-06
NRXN2	ENSG00000110076	Notinthiscell	0.0	1e-06
NRXN3	ENSG00000021645	chr14:78630000	1.14	0.966001
NSA2	ENSG00000164346	chr5:74060000	161.61	145.402001
NSD1	ENSG00000165671	chr5:176560000	27.31	25.066001
NSDHL	ENSG00000147383	chrX:151990000	18.17	16.648001
NSFL1C	ENSG00000088833	chr20:1440000	160.41	144.592001
NSG1	ENSG00000168824	Notinthiscell	1.93	1.654001
NSL1	ENSG00000117697	chr1:212960000	16.35	14.914001
NSMAF	ENSG00000035681	chr8:59570000	84.52	74.946001
NSMCE1	ENSG00000169189	chr16:27280000	49.02	44.990001
NSMCE2	ENSG00000156831	chr8:126100000	33.82	30.862001
NSMCE4A	ENSG00000107672	chr10:123730000	98.24	87.322001
NSMF	ENSG00000165802	chr9:140350000	12.81	11.742001
NSRP1	ENSG00000126653	chr17:28440000	61.11	55.986001
NSUN2	ENSG00000037474	chr5:6630000	106.26	94.642001
NSUN3	ENSG00000178694	chr3:93780000	2.08	1.796001
NSUN4	ENSG00000117481	chr1:46800000	4.82	4.456001
NSUN5	ENSG00000130305	chr7:72720000	0.5	0.424001
NSUN6	ENSG00000241058	chr10:18940000	3.43	3.032001
NSUN7	ENSG00000179299	chr4:40750000	0.01	0.018001
NT5C	ENSG00000125458	chr17:73120000	15.63	14.258001
NT5C1A	ENSG00000116981	Notinthiscell	0.0	1e-06
NT5C2	ENSG00000076685	chr10:104950000	67.11	60.788001
NT5C3A	ENSG00000122643	chr7:33100000	22.85	21.208001
NT5C3B	ENSG00000141698	chr17:39990000	61.11	55.986001
NT5DC1	ENSG00000178425	chr6:116420000	32.65	29.774001
NT5DC2	ENSG00000168268	chr3:52560000	86.83	77.060001
NT5DC3	ENSG00000111696	chr12:104230000	2.43	2.098001
NT5E	ENSG00000135318	chr6:86150000	27.66	25.348001
NT5M	ENSG00000205309	chr17:17200000	0.28	0.248001
NTAN1	no_id	chr16:15140000	0.0	1e-06
NTF4	ENSG00000225950	Notinthiscell	0.0	1e-06
NTHL1	ENSG00000065057	chr16:2090000	25.24	23.242001
NTM	ENSG00000182667	chr11:131240000	1.24	1.046001
NTMT1	ENSG00000148335	chr9:132370000	18.31	16.788001
NTN1	ENSG00000065320	Notinthiscell	0.04	0.040001
NTN3	ENSG00000162068	Notinthiscell	0.0	1e-06
NTN4	ENSG00000074527	chr12:96180000	90.02	79.844001
NTNG1	ENSG00000162631	chr1:107680000	0.03	0.034001
NTNG2	ENSG00000196358	chr9:135030000	0.02	0.026001
NTPCR	ENSG00000135778	chr1:233080000	15.31	13.986001
NTRK1	ENSG00000198400	Notinthiscell	0.0	1e-06
NTRK2	ENSG00000148053	chr9:87280000	0.08	0.076001
NTRK3	ENSG00000140538	Notinthiscell	0.0	1e-06
NTS	ENSG00000133636	Notinthiscell	0.0	1e-06
NTSR1	ENSG00000101188	chr20:61340000	0.59	0.490001
NUAK1	ENSG00000074590	chr12:106530000	14.36	13.122001
NUAK2	ENSG00000163545	chr1:205290000	0.43	0.376001
NUB1	ENSG00000013374	chr7:151030000	192.08	176.882001
NUBP1	ENSG00000103274	chr16:10830000	35.1	31.884001
NUBP2	ENSG00000095906	chr16:1830000	8.38	7.784001
NUBPL	ENSG00000151413	chr14:32030000	11.09	10.250001
NUCB1	ENSG00000104805	chr19:49400000	159.72	144.258001
NUCB2	ENSG00000070081	chr11:17290000	283.39	260.716001
NUCKS1	ENSG00000069275	chr1:205710000	180.88	164.418001
NUDC	ENSG00000090273	chr1:27240000	100.88	89.314001
NUDCD1	ENSG00000120526	chr8:110340000	38.7	35.304001
NUDCD2	ENSG00000170584	chr5:162880000	36.2	32.968001
NUDCD3	ENSG00000015676	chr7:44530000	56.02	51.690001
NUDT1	ENSG00000106268	chr7:2280000	4.06	3.686001
NUDT10	ENSG00000122824	chrX:51070000	0.2	0.182001
NUDT11	ENSG00000196368	chrX:51230000	3.15	2.746001
NUDT12	ENSG00000112874	chr5:102890000	2.53	2.180001
NUDT13	ENSG00000166321	chr10:74870000	1.55	1.318001
NUDT14	ENSG00000183828	chr14:105640000	5.32	4.884001
NUDT15	ENSG00000136159	chr13:48610000	4.33	3.954001
NUDT16	ENSG00000198585	chr3:131100000	10.43	9.674001
NUDT16L1	ENSG00000168101	chr16:4740000	1.88	1.606001
NUDT17	ENSG00000186364	chr1:145580000	1.61	1.366001
NUDT18	no_id	chr8:21960000	0.0	1e-06
NUDT19	ENSG00000213965	chr19:33180000	1.69	1.440001
NUDT2	ENSG00000164978	chr9:34320000	7.05	6.552001
NUDT21	ENSG00000167005	chr16:56480000	171.24	156.328001
NUDT22	ENSG00000149761	chr11:63990000	3.82	3.440001
NUDT3	ENSG00000272325	chr6:34360000	1.72	1.472001
NUDT4	ENSG00000173598	chr12:93770000	76.77	68.566001
NUDT5	ENSG00000165609	chr10:12230000	99.53	88.306001
NUDT6	ENSG00000170917	chr4:123840000	3.73	3.326001
NUDT7	ENSG00000140876	chr16:77750000	0.6	0.500001
NUDT8	ENSG00000167799	chr11:67390000	0.51	0.434001
NUDT9	ENSG00000170502	chr4:88340000	15.66	14.286001
NUF2	ENSG00000143228	chr1:163290000	35.56	32.266001
NUFIP1	ENSG00000083635	chr13:45560000	4.11	3.740001
NUFIP2	ENSG00000108256	chr17:27620000	17.36	15.868001
NUMA1	ENSG00000137497	chr11:71790000	45.61	41.800001
NUMB	ENSG00000133961	chr14:73920000	165.32	149.996001
NUMBL	ENSG00000105245	chr19:41190000	6.66	6.212001
NUP107	ENSG00000111581	chr12:69080000	92.38	81.670001
NUP133	ENSG00000069248	chr1:229640000	43.21	39.556001
NUP153	ENSG00000124789	chr6:17700000	8.32	7.726001
NUP155	ENSG00000113569	chr5:37370000	6.35	5.926001
NUP160	ENSG00000030066	chr11:47870000	17.81	16.260001
NUP188	ENSG00000095319	chr9:131700000	97.85	86.806001
NUP205	ENSG00000155561	chr7:135240000	27.12	24.884001
NUP210	ENSG00000132182	chr3:13460000	0.09	0.086001
NUP214	ENSG00000126883	chr9:134000000	29.04	26.524001
NUP35	ENSG00000163002	chr2:183980000	4.69	4.340001
NUP37	ENSG00000075188	chr12:102510000	86.7	76.918001
NUP43	ENSG00000120253	chr6:150060000	20.82	19.050001
NUP50	ENSG00000093000	chr22:45550000	73.34	66.106001
NUP54	ENSG00000138750	chr4:77060000	33.96	31.010001
NUP62	ENSG00000213024	chr19:50430000	29.28	26.750001
NUP62CL	ENSG00000198088	chrX:106440000	0.0	1e-06
NUP85	ENSG00000125450	chr17:73200000	83.73	74.034001
NUP88	ENSG00000108559	chr17:5320000	66.26	60.032001
NUP93	ENSG00000102900	chr16:56760000	104.67	93.006001
NUP98	ENSG00000110713	chr11:3810000	65.58	59.592001
NUPL2	ENSG00000136243	chr7:23220000	11.86	10.996001
NUPR1	ENSG00000176046	chr16:28550000	3.85	3.468001
NUS1	ENSG00000153989	chr6:117990000	9.77	9.018001
NUSAP1	ENSG00000137804	chr15:41620000	41.09	37.700001
NUTF2	ENSG00000102898	chr16:67880000	30.14	27.474001
NVL	ENSG00000143748	chr1:224510000	69.87	63.488001
NWD1	ENSG00000188039	Notinthiscell	0.0	1e-06
NXF1	ENSG00000162231	chr11:62570000	94.37	83.020001
NXF3	ENSG00000147206	Notinthiscell	0.0	1e-06
NXN	no_id	chr17:880000	0.0	1e-06
NXNL2	ENSG00000130045	Notinthiscell	0.04	0.040001
NXPE2	ENSG00000204361	Notinthiscell	0.0	1e-06
NXPE3	ENSG00000144815	chr3:101490000	19.75	18.120001
NXPH3	ENSG00000182575	chr17:47650000	0.08	0.076001
NXPH4	ENSG00000182379	Notinthiscell	0.0	1e-06
NXT1	ENSG00000132661	chr20:23330000	1.9	1.622001
NXT2	ENSG00000101888	chrX:108770000	4.53	4.168001
NYAP1	ENSG00000166924	chr7:100080000	0.85	0.712001
NYNRIN	ENSG00000205978	chr14:24860000	6.53	6.122001
OAF	ENSG00000184232	chr11:120080000	5.0	4.614001
OARD1	ENSG00000124596	chr6:41040000	12.9	11.826001
OAS1	ENSG00000089127	chr12:113340000	5.03	4.648001
OAS2	ENSG00000111335	chr12:113410000	3.39	2.998001
OAS3	ENSG00000111331	chr12:113370000	4.69	4.340001
OASL	ENSG00000135114	chr12:121470000	0.05	0.048001
OAT	ENSG00000065154	chr10:126100000	37.98	34.692001
OAZ1	ENSG00000104904	chr19:2260000	170.36	155.130001
OAZ2	ENSG00000180304	chr15:64990000	31.87	28.974001
OAZ3	ENSG00000143450	chr1:151730000	4.24	3.862001
OBFC1	no_id	chr10:105670000	0.0	1e-06
OBSCN	ENSG00000154358	Notinthiscell	0.42	0.364001
OBSL1	ENSG00000124006	chr2:220430000	1.9	1.622001
OCA2	no_id	Notinthiscell	0.0	1e-06
OCEL1	ENSG00000099330	chr19:17330000	2.84	2.490001
OCIAD1	ENSG00000109180	chr4:48830000	48.21	44.342001
OCIAD2	ENSG00000145247	chr4:48900000	18.99	17.414001
OCLN	no_id	chr5:68780000	0.0	1e-06
OCRL	ENSG00000122126	chrX:128670000	9.73	8.978001
OCSTAMP	ENSG00000149635	Notinthiscell	0.0	1e-06
ODC1	ENSG00000115758	chr2:10580000	80.21	70.992001
ODF2	ENSG00000136811	chr9:131210000	54.72	50.412001
ODF2L	ENSG00000122417	chr1:86860000	80.43	71.366001
ODF3B	ENSG00000177989	chr22:50970000	0.0	1e-06
ODF3L1	ENSG00000182950	Notinthiscell	0.0	1e-06
OFD1	ENSG00000046651	chrX:13750000	15.94	14.538001
OGDH	ENSG00000105953	chr7:44640000	34.48	31.434001
OGDHL	ENSG00000197444	chr10:50970000	0.15	0.146001
OGFOD1	ENSG00000087263	chr16:56480000	27.36	25.100001
OGFOD2	ENSG00000111325	chr12:123450000	3.52	3.124001
OGFOD3	ENSG00000181396	chr17:80370000	17.25	15.788001
OGFR	ENSG00000060491	chr20:61430000	23.49	21.750001
OGFRL1	ENSG00000119900	chr6:71990000	5.6	5.162001
OGG1	ENSG00000114026	chr3:9790000	7.29	6.790001
OGT	ENSG00000147162	chrX:70750000	80.33	71.184001
OIP5	ENSG00000104147	chr15:41620000	2.61	2.266001
OIT3	ENSG00000138315	Notinthiscell	0.0	1e-06
OLA1	ENSG00000138430	chr2:175110000	116.56	104.468001
OLAH	ENSG00000152463	chr10:15080000	0.29	0.260001
OLFM1	ENSG00000130558	chr9:137960000	0.72	0.608001
OLFM2	ENSG00000105088	chr19:10040000	0.67	0.566001
OLFM3	ENSG00000118733	Notinthiscell	0.0	1e-06
OLFML1	ENSG00000183801	Notinthiscell	0.0	1e-06
OLFML2A	ENSG00000185585	chr9:127530000	0.09	0.086001
OLFML2B	ENSG00000162745	chr1:161990000	0.78	0.664001
OLFML3	ENSG00000116774	chr1:114520000	1.47	1.252001
OLIG1	ENSG00000184221	Notinthiscell	0.0	1e-06
OLIG2	ENSG00000205927	Notinthiscell	0.0	1e-06
OLIG3	ENSG00000177468	OLIG3	0.0	1e-06
OLR1	ENSG00000173391	Notinthiscell	0.0	1e-06
OMA1	ENSG00000162600	chr1:59010000	7.12	6.618001
ONECUT1	ENSG00000169856	ONECUT1	0.0	1e-06
ONECUT2	ENSG00000119547	Notinthiscell	0.01	0.018001
ONECUT3	ENSG00000205922	ONECUT3	0.0	1e-06
OPA1	ENSG00000198836	chr3:193310000	161.1	145.232001
OPA3	ENSG00000125741	chr19:46080000	1.5	1.274001
OPALIN	ENSG00000197430	Notinthiscell	0.0	1e-06
OPCML	ENSG00000183715	chr11:133400000	0.0	1e-06
OPHN1	ENSG00000079482	chrX:67650000	5.46	5.032001
OPLAH	ENSG00000178814	chr8:145110000	0.17	0.160001
OPN3	ENSG00000054277	chr1:241800000	11.81	10.950001
OPN4	ENSG00000122375	Notinthiscell	0.0	1e-06
OPRL1	no_id	chr20:62710000	0.0	1e-06
OPTN	ENSG00000123240	chr10:13140000	114.87	102.846001
OR2L13	ENSG00000196071	Notinthiscell	0.0	1e-06
OR51E2	ENSG00000167332	chr11:4710000	0.0	1e-06
OR7A5	ENSG00000188269	Notinthiscell	0.0	1e-06
ORAI1	no_id	chr12:122060000	0.0	1e-06
ORAI2	ENSG00000160991	chr7:102070000	8.06	7.468001
ORAI3	ENSG00000175938	chr16:30960000	1.4	1.190001
ORAOV1	ENSG00000149716	chr11:69490000	60.23	55.106001
ORC1	ENSG00000085840	chr1:52870000	4.26	3.882001
ORC2	ENSG00000115942	chr2:201820000	45.88	42.036001
ORC3	ENSG00000135336	chr6:88290000	31.04	28.302001
ORC4	ENSG00000115947	chr2:148770000	14.1	12.876001
ORC5	ENSG00000164815	chr7:103840000	15.45	14.092001
ORC6	ENSG00000091651	chr16:46720000	45.2	41.428001
