name	gene_id	bin	FPKM	expression
KCNC1	ENSG00000129159	Notinthiscell	0.0	1e-06
KCNC3	ENSG00000131398	chr19:50830000	0.0	1e-06
KCNC4	ENSG00000116396	Notinthiscell	0.69	0.624001
KCND1	ENSG00000102057	Notinthiscell	0.29	0.202001
KCND2	ENSG00000184408	Notinthiscell	0.0	1e-06
KCNE1	ENSG00000180509	chr21:35880000	0.09	0.038001
KCNE3	ENSG00000175538	Notinthiscell	0.0	1e-06
KCNE4	ENSG00000152049	chr2:223910000	0.14	0.074001
KCNF1	ENSG00000162975	chr2:11050000	0.03	0.006001
KCNG1	ENSG00000026559	chr20:49630000	8.37	11.500001
KCNG3	ENSG00000171126	chr2:42720000	0.0	1e-06
KCNH1	no_id	Notinthiscell	0.0	1e-06
KCNH2	ENSG00000055118	Notinthiscell	0.0	1e-06
KCNH3	ENSG00000135519	chr12:49930000	0.11	0.050001
KCNH4	ENSG00000089558	Notinthiscell	0.0	1e-06
KCNH5	ENSG00000140015	Notinthiscell	0.05	0.016001
KCNH8	ENSG00000183960	chr3:19190000	0.0	1e-06
KCNIP1	ENSG00000182132	Notinthiscell	0.0	1e-06
KCNIP2	ENSG00000120049	chr10:103600000	0.61	0.544001
KCNIP3	ENSG00000115041	chr2:95960000	0.12	0.054001
KCNJ1	ENSG00000151704	Notinthiscell	0.18	0.106001
KCNJ12	ENSG00000184185	chr17:21270000	0.0	1e-06
KCNJ13	ENSG00000115474	Notinthiscell	1.07	1.104001
KCNJ14	ENSG00000182324	Notinthiscell	0.64	0.574001
KCNJ15	ENSG00000157551	chr21:39600000	2.45	3.200001
KCNJ16	ENSG00000153822	Notinthiscell	0.0	1e-06
KCNJ2	ENSG00000123700	chr17:68160000	0.12	0.054001
KCNJ5	ENSG00000120457	chr11:128760000	0.18	0.106001
KCNJ6	ENSG00000157542	Notinthiscell	0.05	0.016001
KCNJ8	ENSG00000121361	Notinthiscell	0.0	1e-06
KCNJ9	ENSG00000162728	Notinthiscell	0.07	0.028001
KCNK1	ENSG00000135750	chr1:233740000	12.21	16.742001
KCNK12	ENSG00000184261	chr2:47790000	0.01	0.002001
KCNK15	ENSG00000124249	chr20:43370000	0.09	0.038001
KCNK17	ENSG00000124780	Notinthiscell	0.0	1e-06
KCNK2	ENSG00000082482	Notinthiscell	0.0	1e-06
KCNK3	ENSG00000171303	Notinthiscell	0.0	1e-06
KCNK5	ENSG00000164626	chr6:39190000	0.03	0.006001
KCNK6	ENSG00000099337	chr19:38810000	12.82	17.534001
KCNK7	ENSG00000173338	chr11:65360000	0.0	1e-06
KCNMA1	ENSG00000156113	chr10:79390000	0.39	0.296001
KCNMB1	ENSG00000145936	Notinthiscell	0.0	1e-06
KCNMB2	ENSG00000197584	Notinthiscell	0.0	1e-06
KCNMB4	ENSG00000135643	chr12:70760000	0.26	0.172001
KCNN2	ENSG00000080709	chr5:113690000	0.0	1e-06
KCNN4	ENSG00000104783	chr19:44280000	1.91	2.354001
KCNQ1	no_id	Notinthiscell	0.0	1e-06
KCNQ2	no_id	Notinthiscell	0.0	1e-06
KCNQ3	ENSG00000184156	Notinthiscell	0.01	0.002001
KCNQ4	ENSG00000117013	chr1:41240000	0.02	0.004001
KCNQ5	ENSG00000185760	chr6:73330000	0.09	0.038001
KCNRG	ENSG00000198553	Notinthiscell	0.23	0.144001
KCNS1	ENSG00000124134	chr20:43720000	0.12	0.054001
KCNS2	ENSG00000156486	chr8:99430000	0.02	0.004001
KCNS3	ENSG00000170745	chr2:18050000	1.63	1.918001
KCNT2	ENSG00000162687	Notinthiscell	0.0	1e-06
KCNV1	ENSG00000164794	Notinthiscell	0.01	0.002001
KCTD1	ENSG00000134504	chr18:24230000	32.13	43.758001
KCTD10	ENSG00000110906	chr12:109910000	20.45	28.050001
KCTD11	ENSG00000213859	chr17:7250000	3.55	4.728001
KCTD12	ENSG00000178695	chr13:77460000	1.49	1.716001
KCTD14	ENSG00000151364	chr11:77750000	0.42	0.332001
KCTD15	ENSG00000153885	chr19:34280000	4.8	6.514001
KCTD16	ENSG00000183775	chr5:143550000	0.0	1e-06
KCTD17	ENSG00000100379	chr22:37440000	1.82	2.216001
KCTD18	ENSG00000155729	chr2:201370000	6.9	9.524001
KCTD19	ENSG00000168676	Notinthiscell	0.0	1e-06
KCTD2	ENSG00000180901	chr17:73020000	9.96	13.650001
KCTD20	ENSG00000112078	chr6:36410000	4.89	6.668001
KCTD21	ENSG00000188997	chr11:77890000	2.02	2.530001
KCTD3	ENSG00000136636	chr1:215740000	9.96	13.650001
KCTD4	ENSG00000180332	chr13:45770000	1.27	1.396001
KCTD5	ENSG00000167977	chr16:2730000	45.27	59.950001
KCTD6	ENSG00000168301	chr3:58470000	1.5	1.728001
KCTD7	ENSG00000243335	chr7:66090000	30.66	42.120001
KCTD8	ENSG00000183783	chr4:44450000	0.99	1.004001
KCTD9	ENSG00000104756	chr8:25310000	39.21	52.222001
KDELC1	ENSG00000134901	chr13:103450000	4.18	5.610001
KDELC2	ENSG00000178202	chr11:108360000	1.3	1.436001
KDELR1	ENSG00000105438	chr19:48890000	18.37	25.166001
KDELR2	ENSG00000136240	chr7:6520000	59.17	77.386001
KDELR3	ENSG00000100196	chr22:38860000	0.53	0.454001
KDM1A	ENSG00000004487	chr1:23340000	42.18	56.036001
KDM1B	ENSG00000165097	chr6:18150000	15.28	20.904001
KDM2A	ENSG00000173120	chr11:66880000	32.12	43.704001
KDM2B	ENSG00000089094	chr12:122010000	4.7	6.380001
KDM3A	ENSG00000115548	chr2:86660000	116.14	146.608001
KDM3B	ENSG00000120733	chr5:137680000	25.64	34.988001
KDM4A	ENSG00000066135	chr1:44110000	11.82	16.250001
KDM4B	ENSG00000127663	chr19:4960000	4.3	5.782001
KDM4C	ENSG00000107077	chr9:6720000	11.16	15.386001
KDM4D	ENSG00000186280	chr11:94700000	0.13	0.066001
KDM5A	ENSG00000073614	chr12:490000	29.33	40.220001
KDM5B	ENSG00000117139	chr1:202770000	73.8	94.706001
KDM5C	ENSG00000126012	chrX:53250000	35.65	47.554001
KDM6A	ENSG00000147050	chrX:44730000	11.24	15.490001
KDM6B	ENSG00000132510	Notinthiscell	5.98	8.228001
KDM7A	ENSG00000006459	chr7:139870000	9.86	13.496001
KDM8	ENSG00000155666	chr16:27210000	0.42	0.332001
KDR	ENSG00000128052	Notinthiscell	0.11	0.050001
KDSR	ENSG00000119537	chr18:61030000	114.7	144.736001
KEAP1	ENSG00000079999	chr19:10610000	49.42	65.518001
KEL	no_id	Notinthiscell	0.0	1e-06
KHDC1	ENSG00000135314	chr6:74020000	0.29	0.202001
KHDC1L	ENSG00000256980	Notinthiscell	0.0	1e-06
KHDRBS1	ENSG00000121774	chr1:32470000	30.44	41.824001
KHDRBS2	ENSG00000112232	Notinthiscell	0.0	1e-06
KHDRBS3	ENSG00000131773	chr8:136460000	20.73	28.536001
KHK	ENSG00000138030	chr2:27300000	0.12	0.054001
KHNYN	ENSG00000100441	chr14:24890000	7.64	10.498001
KHSRP	ENSG00000088247	chr19:6420000	44.29	58.532001
KIAA0040	ENSG00000235750	chr1:175160000	8.36	11.474001
KIAA0100	ENSG00000007202	chr17:26970000	49.84	66.204001
KIAA0101	no_id	chr15:64670000	0.0	1e-06
KIAA0141	ENSG00000081791	chr5:141300000	6.57	9.066001
KIAA0196	no_id	chr8:126100000	0.0	1e-06
KIAA0226L	no_id	chr13:46960000	0.0	1e-06
KIAA0232	ENSG00000170871	chr4:6780000	6.86	9.460001
KIAA0319	ENSG00000137261	Notinthiscell	0.04	0.012001
KIAA0319L	ENSG00000142687	chr1:36020000	8.55	11.736001
KIAA0355	no_id	chr19:34740000	0.0	1e-06
KIAA0368	ENSG00000136813	chr9:114240000	27.24	37.158001
KIAA0391	ENSG00000100890	chr14:35590000	5.33	7.318001
KIAA0430	no_id	chr16:15730000	0.0	1e-06
KIAA0513	ENSG00000135709	chr16:85060000	13.4	18.342001
KIAA0556	ENSG00000047578	chr16:27560000	7.47	10.284001
KIAA0586	ENSG00000100578	chr14:58890000	3.0	3.986001
KIAA0753	ENSG00000198920	chr17:6540000	5.5	7.532001
KIAA0825	ENSG00000185261	chr5:93950000	0.28	0.192001
KIAA0895	ENSG00000164542	chr7:36420000	3.28	4.348001
KIAA0895L	ENSG00000196123	chr16:67210000	2.69	3.556001
KIAA0907	no_id	chr1:155900000	0.0	1e-06
KIAA0922	no_id	chr4:154380000	0.0	1e-06
KIAA0930	ENSG00000100364	chr22:45630000	111.08	139.508001
KIAA1109	ENSG00000138688	chr4:123090000	15.11	20.720001
KIAA1143	no_id	chr3:44800000	0.0	1e-06
KIAA1147	no_id	chr7:141400000	0.0	1e-06
KIAA1161	no_id	chr9:34370000	0.0	1e-06
KIAA1191	ENSG00000122203	chr5:175780000	19.34	26.506001
KIAA1211L	ENSG00000196872	Notinthiscell	0.62	0.552001
KIAA1217	ENSG00000120549	chr10:23980000	13.44	18.394001
KIAA1257	ENSG00000114656	chr3:128710000	0.31	0.222001
KIAA1279	no_id	chr10:70740000	0.0	1e-06
KIAA1324	ENSG00000116299	chr1:109650000	0.05	0.016001
KIAA1324L	ENSG00000164659	chr7:86680000	1.04	1.062001
KIAA1328	ENSG00000150477	chr18:34400000	2.6	3.426001
KIAA1429	no_id	chr8:95560000	0.0	1e-06
KIAA1456	no_id	chr8:12800000	0.0	1e-06
KIAA1462	no_id	chr10:30340000	0.0	1e-06
KIAA1468	ENSG00000134444	chr18:59850000	15.71	21.538001
KIAA1522	ENSG00000162522	chr1:33200000	18.1	24.782001
KIAA1524	no_id	chr3:108300000	0.0	1e-06
KIAA1549	ENSG00000122778	chr7:138660000	0.21	0.130001
KIAA1551	ENSG00000174718	chr12:32110000	10.99	15.106001
KIAA1586	ENSG00000168116	chr6:56910000	8.88	12.242001
KIAA1671	ENSG00000197077	chr22:25420000	6.73	9.286001
KIAA1683	no_id	Notinthiscell	0.0	1e-06
KIAA1715	no_id	chr2:176860000	0.0	1e-06
KIAA1755	ENSG00000149633	chr20:36880000	0.0	1e-06
KIAA1841	ENSG00000162929	chr2:61290000	17.37	23.966001
KIAA1958	ENSG00000165185	chr9:115240000	1.04	1.062001
KIAA2013	ENSG00000116685	chr1:11980000	4.46	6.052001
KIAA2022	no_id	Notinthiscell	0.0	1e-06
KIDINS220	ENSG00000134313	chr2:8970000	8.66	11.912001
KIF11	ENSG00000138160	chr10:94350000	0.78	0.724001
KIF13A	ENSG00000137177	chr6:17980000	28.29	38.748001
KIF13B	ENSG00000197892	chr8:29120000	8.66	11.912001
KIF14	ENSG00000118193	chr1:200580000	0.12	0.054001
KIF15	no_id	chr3:44800000	0.0	1e-06
KIF16B	ENSG00000089177	chr20:16550000	71.06	91.554001
KIF18A	ENSG00000121621	chr11:28120000	0.07	0.028001
KIF18B	ENSG00000186185	chr17:43020000	0.01	0.002001
KIF19	ENSG00000196169	Notinthiscell	0.0	1e-06
KIF1A	ENSG00000130294	Notinthiscell	0.0	1e-06
KIF1B	ENSG00000054523	chr1:10270000	23.13	31.602001
KIF1C	ENSG00000129250	chr17:4900000	214.28	273.492001
KIF20A	ENSG00000112984	chr5:137510000	0.1	0.044001
KIF20B	ENSG00000138182	chr10:91460000	5.63	7.726001
KIF21A	ENSG00000139116	chr12:39830000	36.09	48.250001
KIF21B	ENSG00000116852	chr1:200990000	0.21	0.130001
KIF22	ENSG00000079616	chr16:29800000	9.94	13.622001
KIF23	ENSG00000137807	chr15:69700000	2.99	3.966001
KIF24	ENSG00000186638	chr9:34320000	0.05	0.016001
KIF26A	ENSG00000066735	chr14:104600000	0.5	0.422001
KIF26B	no_id	chr1:245310000	0.0	1e-06
KIF27	ENSG00000165115	chr9:86530000	12.25	16.794001
KIF2A	ENSG00000068796	chr5:61600000	23.38	31.914001
KIF2C	ENSG00000142945	chr1:45200000	0.17	0.100001
KIF3A	ENSG00000131437	chr5:132070000	26.39	36.088001
KIF3B	ENSG00000101350	chr20:30860000	8.42	11.578001
KIF3C	ENSG00000084731	chr2:26200000	9.16	12.584001
KIF4A	ENSG00000090889	chrX:69500000	0.1	0.044001
KIF5A	ENSG00000155980	chr12:57940000	0.29	0.202001
KIF5B	ENSG00000170759	chr10:32340000	371.27	480.096001
KIF5C	no_id	Notinthiscell	0.0	1e-06
KIF6	ENSG00000164627	chr6:39690000	0.0	1e-06
KIF7	ENSG00000166813	chr15:90190000	0.1	0.044001
KIF9	ENSG00000088727	chr3:47320000	1.35	1.526001
KIFAP3	ENSG00000075945	chr1:170040000	32.28	43.812001
KIFC1	no_id	chr6:33350000	0.0	1e-06
KIFC2	ENSG00000167702	chr8:145690000	6.6	9.110001
KIFC3	ENSG00000140859	chr16:57830000	23.14	31.618001
KIN	ENSG00000151657	chr10:7820000	32.75	44.328001
KIR2DL1	no_id	Notinthiscell	0.0	1e-06
KIR2DL4	no_id	Notinthiscell	0.0	1e-06
KIR3DX1	ENSG00000104970	Notinthiscell	0.0	1e-06
KIRREL	no_id	chr1:157960000	0.0	1e-06
KIRREL2	ENSG00000126259	Notinthiscell	0.0	1e-06
KIRREL3	ENSG00000149571	chr11:126870000	0.26	0.172001
KISS1	ENSG00000170498	Notinthiscell	0.0	1e-06
KISS1R	ENSG00000116014	Notinthiscell	0.0	1e-06
KIT	ENSG00000157404	chr4:55520000	0.05	0.016001
KITLG	ENSG00000049130	chr12:88970000	5.83	7.964001
KL	ENSG00000133116	Notinthiscell	0.0	1e-06
KLC1	ENSG00000126214	chr14:104090000	53.22	70.028001
KLC2	ENSG00000174996	chr11:66020000	30.83	42.318001
KLC3	ENSG00000104892	chr19:45840000	41.52	55.086001
KLC4	ENSG00000137171	chr6:43020000	4.95	6.744001
KLF1	ENSG00000105610	Notinthiscell	0.04	0.012001
KLF10	ENSG00000155090	chr8:103660000	25.43	34.826001
KLF11	ENSG00000172059	chr2:10180000	2.77	3.658001
KLF12	ENSG00000118922	chr13:74700000	0.21	0.130001
KLF13	no_id	chr15:31610000	0.0	1e-06
KLF14	no_id	KLF14	0.0	1e-06
KLF15	ENSG00000163884	chr3:126070000	0.0	1e-06
KLF16	ENSG00000129911	chr19:1860000	0.39	0.296001
KLF2	ENSG00000127528	chr19:16430000	0.21	0.130001
KLF3	ENSG00000109787	chr4:38660000	33.43	45.228001
KLF4	ENSG00000136826	chr9:110250000	37.41	49.906001
KLF5	ENSG00000102554	chr13:73620000	35.13	46.880001
KLF6	ENSG00000067082	chr10:3820000	111.38	140.158001
KLF7	ENSG00000118263	chr2:208030000	13.71	18.820001
KLF8	ENSG00000102349	chrX:55930000	3.91	5.250001
KLF9	ENSG00000119138	chr9:73020000	1.65	1.950001
KLHDC1	ENSG00000197776	chr14:50150000	0.2	0.120001
KLHDC10	ENSG00000128607	chr7:129710000	10.48	14.300001
KLHDC2	ENSG00000165516	chr14:50230000	15.03	20.594001
KLHDC3	ENSG00000124702	chr6:42980000	8.23	11.244001
KLHDC4	ENSG00000104731	chr16:87790000	10.24	13.978001
KLHDC7B	ENSG00000130487	Notinthiscell	0.02	0.004001
KLHDC8B	ENSG00000185909	chr3:49200000	6.65	9.190001
KLHDC9	ENSG00000162755	chr1:161060000	0.0	1e-06
KLHL11	ENSG00000178502	chr17:40020000	2.98	3.950001
KLHL12	ENSG00000117153	chr1:202890000	24.0	32.684001
KLHL13	ENSG00000003096	chrX:117250000	0.34	0.252001
KLHL17	ENSG00000187961	chr1:890000	1.54	1.782001
KLHL18	ENSG00000114648	chr3:47320000	9.0	12.420001
KLHL2	ENSG00000109466	chr4:166120000	17.18	23.638001
KLHL20	ENSG00000076321	chr1:173680000	7.71	10.578001
KLHL21	ENSG00000162413	chr1:6660000	28.2	38.558001
KLHL22	ENSG00000099910	chr22:20850000	0.77	0.712001
KLHL23	ENSG00000213160	chr2:170590000	0.94	0.934001
KLHL24	ENSG00000114796	chr3:183350000	12.97	17.770001
KLHL25	ENSG00000183655	chr15:86330000	0.44	0.356001
KLHL26	ENSG00000167487	chr19:18740000	1.24	1.362001
KLHL28	ENSG00000179454	chr14:45430000	3.57	4.766001
KLHL29	ENSG00000119771	chr2:23600000	2.61	3.444001
KLHL3	ENSG00000146021	chr5:137070000	0.07	0.028001
KLHL30	ENSG00000168427	Notinthiscell	0.0	1e-06
KLHL32	ENSG00000186231	Notinthiscell	0.0	1e-06
KLHL35	ENSG00000149243	Notinthiscell	0.15	0.084001
KLHL36	ENSG00000135686	chr16:84680000	11.02	15.150001
KLHL4	ENSG00000102271	chrX:86770000	0.48	0.404001
KLHL40	ENSG00000157119	Notinthiscell	0.0	1e-06
KLHL41	ENSG00000239474	Notinthiscell	0.0	1e-06
KLHL42	ENSG00000087448	chr12:27930000	4.14	5.550001
KLHL5	ENSG00000109790	chr4:39040000	18.09	24.774001
KLHL6	ENSG00000172578	Notinthiscell	0.05	0.016001
KLHL7	ENSG00000122550	chr7:23140000	36.15	48.274001
KLHL8	ENSG00000145332	chr4:88140000	13.29	18.160001
KLHL9	ENSG00000198642	chr9:21330000	3.44	4.570001
KLK1	ENSG00000167748	Notinthiscell	4.01	5.376001
KLK10	ENSG00000129451	chr19:51520000	181.47	230.440001
KLK11	ENSG00000167757	chr19:51530000	48.79	65.052001
KLK12	ENSG00000186474	chr19:51530000	0.0	1e-06
KLK13	ENSG00000167759	chr19:51560000	6.19	8.548001
KLK4	ENSG00000167749	Notinthiscell	0.15	0.084001
KLK5	ENSG00000167754	chr19:51450000	96.87	121.214001
KLK6	ENSG00000167755	chr19:51470000	3.87	5.198001
KLK7	ENSG00000169035	chr19:51480000	99.32	124.798001
KLK8	ENSG00000129455	chr19:51500000	321.91	407.710001
KLK9	ENSG00000213022	chr19:51510000	0.0	1e-06
KLRB1	ENSG00000111796	Notinthiscell	0.08	0.032001
KLRC1	ENSG00000134545	Notinthiscell	0.0	1e-06
KLRC2	ENSG00000205809	Notinthiscell	0.0	1e-06
KLRC4	ENSG00000183542	Notinthiscell	0.0	1e-06
KLRD1	ENSG00000134539	Notinthiscell	0.19	0.112001
KLRF1	ENSG00000150045	Notinthiscell	0.0	1e-06
KLRF2	ENSG00000256797	Notinthiscell	0.0	1e-06
KLRG1	ENSG00000139187	Notinthiscell	0.0	1e-06
KLRG2	ENSG00000188883	chr7:139160000	1.63	1.918001
KLRK1	ENSG00000213809	Notinthiscell	0.07	0.028001
KMO	ENSG00000117009	chr1:241690000	0.24	0.152001
KMT2A	ENSG00000118058	chr11:118300000	8.05	10.998001
KMT2B	ENSG00000272333	chr19:36200000	3.43	4.564001
KMT2C	ENSG00000055609	chr7:152130000	22.7	31.010001
KMT2E	ENSG00000005483	chr7:104650000	34.42	46.126001
KNDC1	ENSG00000171798	chr10:134970000	0.0	1e-06
KNOP1	ENSG00000103550	chr16:19720000	35.53	47.378001
KNSTRN	ENSG00000128944	chr15:40670000	32.4	44.020001
KNTC1	ENSG00000184445	chr12:123010000	3.04	4.050001
KPNA1	ENSG00000114030	chr3:122230000	48.97	65.162001
KPNA2	ENSG00000182481	chr17:66030000	24.97	34.140001
KPNA3	ENSG00000102753	chr13:50360000	16.72	23.094001
KPNA4	ENSG00000186432	chr3:160280000	177.49	224.840001
KPNA5	ENSG00000196911	chr6:117000000	2.04	2.544001
KPNA6	ENSG00000025800	chr1:32570000	13.58	18.622001
KPNB1	ENSG00000108424	chr17:45720000	333.65	426.928001
KPRP	ENSG00000203786	chr1:152730000	34.68	46.442001
KPTN	ENSG00000118162	chr19:47980000	2.81	3.714001
KRAS	ENSG00000133703	chr12:25400000	25.85	35.362001
KRBA1	ENSG00000133619	chr7:149410000	0.82	0.776001
KRBOX4	ENSG00000147121	chrX:46300000	9.36	12.860001
KRCC1	ENSG00000172086	chr2:88350000	17.17	23.614001
KREMEN1	ENSG00000183762	chr22:29460000	1.68	2.004001
KREMEN2	ENSG00000131650	chr16:3010000	0.06	0.022001
KRI1	ENSG00000129347	chr19:10670000	33.18	44.858001
KRIT1	ENSG00000001631	chr7:91870000	11.09	15.274001
KRR1	ENSG00000111615	chr12:75900000	146.87	185.956001
KRT1	ENSG00000167768	chr12:53070000	1814.39	1912.088001
KRT10	ENSG00000186395	chr17:38970000	1882.75	2114.680001
KRT12	no_id	Notinthiscell	0.0	1e-06
KRT13	ENSG00000171401	chr17:39660000	2.94	3.890001
KRT14	ENSG00000186847	chr17:39740000	22200.37	11212.494001
KRT15	ENSG00000171346	chr17:39670000	297.54	371.614001
KRT16	ENSG00000186832	chr17:39760000	14199.97	8680.112001
KRT17	ENSG00000128422	chr17:39780000	30807.73	16710.024001
KRT18	ENSG00000111057	chr12:53340000	37.14	49.656001
KRT19	ENSG00000171345	chr17:39680000	6.65	9.190001
KRT2	ENSG00000172867	chr12:53040000	2.89	3.830001
KRT20	no_id	Notinthiscell	0.0	1e-06
KRT222	ENSG00000213424	chr17:38820000	0.33	0.240001
KRT24	ENSG00000167916	chr17:38860000	9.34	12.826001
KRT27	ENSG00000171446	chr17:38930000	0.9	0.880001
KRT31	no_id	chr17:39550000	0.0	1e-06
KRT34	no_id	chr17:39530000	0.0	1e-06
KRT4	ENSG00000170477	chr12:53200000	2.22	2.846001
KRT5	ENSG00000186081	chr12:52910000	44492.5	21856.696001
KRT6A	ENSG00000205420	chr12:52880000	26101.8	13141.328001
KRT6B	ENSG00000185479	chr12:52840000	2048.95	2284.924001
KRT6C	ENSG00000170465	chr12:52860000	131.53	167.184001
KRT7	ENSG00000135480	chr12:52620000	12.73	17.436001
KRT75	ENSG00000170454	chr12:52820000	98.92	124.174001
KRT77	ENSG00000189182	chr12:53090000	82.17	104.140001
KRT78	ENSG00000170423	chr12:53240000	27.44	37.438001
KRT79	ENSG00000185640	chr12:53220000	3.18	4.212001
KRT8	ENSG00000170421	chr12:53340000	37.27	49.750001
KRT80	ENSG00000167767	chr12:52580000	75.93	97.124001
KRT83	ENSG00000170523	Notinthiscell	0.0	1e-06
KRT86	ENSG00000170442	Notinthiscell	0.06	0.022001
KRTAP10-9	ENSG00000221837	Notinthiscell	0.0	1e-06
KRTAP13-2	ENSG00000182816	Notinthiscell	0.0	1e-06
KRTAP19-1	ENSG00000184351	chr21:31850000	6.88	9.490001
KRTAP19-5	ENSG00000186977	Notinthiscell	0.0	1e-06
KRTAP2-3	no_id	chr17:39210000	0.0	1e-06
KRTAP3-2	no_id	Notinthiscell	0.0	1e-06
KRTAP4-12	no_id	chr17:39280000	0.0	1e-06
KRTCAP2	ENSG00000163463	chr1:155140000	21.09	28.974001
KRTCAP3	ENSG00000157992	chr2:27660000	3.75	5.046001
KRTDAP	ENSG00000188508	chr19:35980000	101.77	127.772001
KSR1	ENSG00000141068	chr17:25790000	3.16	4.194001
KSR2	ENSG00000171435	chr12:118400000	0.01	0.002001
KTI12	ENSG00000198841	chr1:52490000	2.63	3.474001
KTN1	ENSG00000126777	chr14:56040000	245.87	310.296001
KXD1	ENSG00000105700	chr19:18660000	27.15	37.056001
KYNU	ENSG00000115919	chr2:143630000	0.23	0.144001
L1CAM	ENSG00000198910	chrX:153150000	1.64	1.932001
L1TD1	ENSG00000240563	chr1:62660000	0.11	0.050001
L2HGDH	ENSG00000087299	chr14:50770000	4.34	5.850001
L3HYPDH	ENSG00000126790	chr14:59950000	12.58	17.264001
L3MBTL1	ENSG00000185513	chr20:42130000	1.99	2.480001
L3MBTL2	ENSG00000100395	chr22:41600000	3.11	4.148001
L3MBTL3	ENSG00000198945	chr6:130330000	12.3	16.862001
L3MBTL4	ENSG00000154655	chr18:6410000	1.3	1.436001
LACC1	ENSG00000179630	chr13:44450000	4.71	6.400001
LACE1	no_id	chr6:108610000	0.0	1e-06
LACTB	ENSG00000103642	chr15:63410000	47.3	62.552001
LACTB2	ENSG00000147592	chr8:71580000	5.1	6.956001
LAD1	ENSG00000159166	chr1:201360000	130.69	166.596001
LAG3	ENSG00000089692	Notinthiscell	0.19	0.112001
LAGE3	ENSG00000196976	chrX:153700000	2.31	2.992001
LAIR1	no_id	Notinthiscell	0.0	1e-06
LAIR2	no_id	Notinthiscell	0.0	1e-06
LAMA1	ENSG00000101680	chr18:7110000	3.05	4.064001
LAMA2	ENSG00000196569	chr6:129200000	0.13	0.066001
LAMA3	ENSG00000053747	chr18:21260000	206.02	265.172001
LAMA4	ENSG00000112769	Notinthiscell	0.34	0.252001
LAMA5	ENSG00000130702	chr20:60940000	36.78	49.122001
LAMB1	ENSG00000091136	chr7:107640000	81.32	103.222001
LAMB2	ENSG00000172037	chr3:49170000	48.54	64.526001
LAMB3	ENSG00000196878	chr1:209820000	448.77	560.432001
LAMB4	ENSG00000091128	chr7:107770000	5.33	7.318001
LAMC1	ENSG00000135862	chr1:182990000	148.16	187.846001
LAMC2	ENSG00000058085	chr1:183150000	255.38	319.550001
LAMC3	ENSG00000050555	Notinthiscell	0.0	1e-06
LAMP1	ENSG00000185896	chr13:113950000	114.31	144.592001
LAMP2	ENSG00000005893	chrX:119600000	41.77	55.488001
LAMP3	ENSG00000078081	chr3:182880000	1.03	1.050001
LAMTOR1	ENSG00000149357	chr11:71810000	7.01	9.696001
LAMTOR2	ENSG00000116586	chr1:156020000	147.25	186.542001
LAMTOR3	ENSG00000109270	chr4:100810000	6.74	9.308001
LAMTOR4	ENSG00000188186	chr7:99740000	51.73	68.196001
LAMTOR5	ENSG00000134248	chr1:110950000	51.56	68.050001
LANCL1	ENSG00000115365	chr2:211340000	9.36	12.860001
LANCL2	ENSG00000132434	chr7:55430000	3.59	4.806001
LANCL3	ENSG00000147036	chrX:37430000	0.11	0.050001
LAP3	ENSG00000002549	chr4:17570000	45.29	60.002001
LAPTM4A	ENSG00000068697	chr2:20250000	47.19	62.300001
LAPTM4B	ENSG00000104341	chr8:98780000	25.01	34.234001
LAPTM5	ENSG00000162511	chr1:31230000	0.26	0.172001
LARP1	ENSG00000155506	chr5:154090000	51.7	68.150001
LARP1B	ENSG00000138709	chr4:128980000	12.08	16.566001
LARP4	ENSG00000161813	chr12:50790000	19.98	27.474001
LARP4B	ENSG00000107929	chr10:970000	21.88	30.040001
LARP6	ENSG00000166173	chr15:71140000	13.03	17.852001
LARP7	ENSG00000174720	chr4:113550000	56.52	74.840001
LARS	ENSG00000133706	chr5:145560000	154.43	196.126001
LARS2	ENSG00000011376	chr3:45430000	3.52	4.686001
LAS1L	ENSG00000001497	chrX:64750000	13.79	18.964001
LASP1	ENSG00000002834	chr17:37020000	41.7	55.344001
LAT	ENSG00000213658	Notinthiscell	2.12	2.670001
LAT2	ENSG00000086730	chr7:73620000	0.91	0.896001
LATS1	ENSG00000131023	chr6:150030000	5.29	7.278001
LATS2	ENSG00000150457	chr13:21630000	6.54	9.008001
LAX1	ENSG00000122188	Notinthiscell	0.0	1e-06
LAYN	ENSG00000204381	chr11:111410000	2.35	3.060001
LBH	ENSG00000213626	chr2:30450000	0.46	0.380001
LBR	ENSG00000143815	chr1:225610000	8.2	11.214001
LBX2	ENSG00000179528	chr2:74730000	0.16	0.090001
LCA5	ENSG00000135338	chr6:80240000	1.8	2.174001
LCA5L	ENSG00000157578	chr21:40810000	0.61	0.544001
LCAT	ENSG00000213398	Notinthiscell	2.91	3.858001
LCE1C	ENSG00000197084	chr1:152770000	15.18	20.810001
LCE1D	ENSG00000172155	chr1:152760000	5.08	6.936001
LCE1E	ENSG00000186226	chr1:152750000	2.56	3.374001
LCE2A	ENSG00000187173	chr1:152670000	11.95	16.380001
LCE2D	ENSG00000187223	chr1:152630000	0.86	0.824001
LCE3D	ENSG00000163202	chr1:152550000	279.11	351.768001
LCE3E	ENSG00000185966	chr1:152530000	77.8	98.772001
LCE5A	ENSG00000186207	chr1:152480000	0.0	1e-06
LCE6A	ENSG00000235942	chr1:152810000	28.92	39.650001
LCK	ENSG00000182866	chr1:32710000	0.0	1e-06
