name	gene_id	bin	FPKM	expression
IFI16	ENSG00000163565	chr1:158970000	229.42	250.122001
IFI27	no_id	chr14:94570000	0.0	1e-06
IFI27L1	no_id	chr14:94540000	0.0	1e-06
IFI27L2	no_id	chr14:94590000	0.0	1e-06
IFI30	ENSG00000216490	chr19:18280000	55.58	57.616001
IFI35	ENSG00000068079	chr17:41150000	38.13	38.076001
IFI44	ENSG00000137965	chr1:79110000	159.93	174.222001
IFI44L	ENSG00000137959	chr1:79080000	171.81	187.470001
IFI6	ENSG00000126709	chr1:27990000	30.95	30.464001
IFIH1	ENSG00000115267	chr2:163170000	36.06	36.088001
IFIT1	ENSG00000185745	chr10:91150000	11.86	11.174001
IFIT1B	ENSG00000204010	Notinthiscell	0.04	0.024001
IFIT2	ENSG00000119922	chr10:91060000	9.42	8.896001
IFIT3	ENSG00000119917	chr10:91080000	75.01	81.614001
IFIT5	ENSG00000152778	chr10:91170000	11.6	10.922001
IFITM1	ENSG00000185885	chr11:310000	167.86	182.782001
IFITM10	no_id	Notinthiscell	0.0	1e-06
IFITM2	ENSG00000185201	chr11:300000	147.61	160.610001
IFITM3	ENSG00000142089	chr11:320000	1.15	1.134001
IFNAR1	ENSG00000142166	chr21:34690000	12.43	11.832001
IFNAR2	ENSG00000159110	chr21:34600000	24.8	24.196001
IFNG	ENSG00000111537	chr12:68550000	0.26	0.250001
IFNGR1	ENSG00000027697	chr6:137540000	237.99	262.372001
IFNGR2	no_id	chr21:34770000	0.0	1e-06
IFNK	ENSG00000147896	Notinthiscell	0.0	1e-06
IFNL1	ENSG00000182393	Notinthiscell	0.0	1e-06
IFNLR1	ENSG00000185436	chr1:24510000	3.19	3.016001
IFRD1	ENSG00000006652	chr7:112060000	17.39	16.674001
IFRD2	ENSG00000214706	chr3:50330000	29.96	29.430001
IFT122	ENSG00000163913	chr3:129150000	24.84	24.254001
IFT140	ENSG00000187535	chr16:1660000	4.01	3.786001
IFT172	ENSG00000138002	chr2:27710000	16.29	15.670001
IFT20	ENSG00000109083	chr17:26660000	34.47	34.634001
IFT27	ENSG00000100360	chr22:37170000	7.39	7.010001
IFT46	ENSG00000118096	chr11:118430000	11.66	10.984001
IFT52	ENSG00000101052	chr20:42210000	8.91	8.404001
IFT57	ENSG00000114446	chr3:107940000	14.12	13.634001
IFT74	ENSG00000096872	chr9:26940000	15.14	14.604001
IFT80	ENSG00000068885	chr3:160110000	10.79	10.198001
IFT81	ENSG00000122970	chr12:110560000	6.42	6.036001
IFT88	ENSG00000032742	chr13:21140000	3.11	2.942001
IGBP1	ENSG00000089289	chrX:69350000	82.01	90.418001
IGF1	ENSG00000017427	chr12:102870000	13.53	12.964001
IGF2	no_id	chr11:2170000	0.0	1e-06
IGF2BP1	ENSG00000159217	chr17:47070000	1.66	1.582001
IGF2BP2	ENSG00000073792	Notinthiscell	0.66	0.652001
IGF2BP3	ENSG00000136231	chr7:23500000	41.05	41.352001
IGF2R	ENSG00000197081	chr6:160390000	52.5	53.986001
IGFBP1	ENSG00000146678	Notinthiscell	0.0	1e-06
IGFBP2	ENSG00000115457	chr2:217490000	8.15	7.722001
IGFBP3	ENSG00000146674	chr7:45960000	0.03	0.014001
IGFBP4	ENSG00000141753	chr17:38590000	2.23	2.136001
IGFBP5	ENSG00000115461	chr2:217560000	0.15	0.126001
IGFBP6	ENSG00000167779	chr12:53490000	0.11	0.088001
IGFBP7	ENSG00000163453	chr4:57970000	0.08	0.058001
IGFBPL1	ENSG00000137142	chr9:38420000	0.0	1e-06
IGFL1	ENSG00000188293	Notinthiscell	0.0	1e-06
IGFL2	ENSG00000204866	Notinthiscell	0.0	1e-06
IGFL3	ENSG00000188624	Notinthiscell	0.0	1e-06
IGFLR1	ENSG00000126246	chr19:36230000	20.71	19.856001
IGFN1	ENSG00000163395	chr1:201150000	0.0	1e-06
IGHMBP2	ENSG00000132740	chr11:68670000	7.01	6.630001
IGIP	ENSG00000182700	chr5:139500000	1.43	1.402001
IGLL1	ENSG00000128322	Notinthiscell	0.0	1e-06
IGSF1	ENSG00000147255	Notinthiscell	0.14	0.116001
IGSF11	ENSG00000144847	chr3:118860000	0.0	1e-06
IGSF3	ENSG00000143061	chr1:117210000	0.93	0.906001
IGSF6	no_id	Notinthiscell	0.0	1e-06
IGSF8	ENSG00000162729	chr1:160060000	3.53	3.336001
IGSF9	ENSG00000085552	Notinthiscell	0.04	0.024001
IGSF9B	ENSG00000080854	chr11:133820000	0.5	0.496001
IK	ENSG00000113141	chr5:140020000	185.36	203.686001
IKBIP	ENSG00000166130	chr12:99030000	33.7	33.686001
IKBKAP	no_id	chr9:111690000	0.0	1e-06
IKBKB	ENSG00000104365	chr8:42120000	64.83	68.934001
IKBKE	no_id	chr1:206640000	0.0	1e-06
IKBKG	no_id	chrX:153770000	0.0	1e-06
IKZF1	ENSG00000185811	chr7:50340000	20.54	19.704001
IKZF2	ENSG00000030419	chr2:214010000	30.17	29.652001
IKZF3	ENSG00000161405	chr17:38020000	25.27	24.660001
IKZF4	ENSG00000123411	chr12:56410000	3.57	3.374001
IKZF5	ENSG00000095574	chr10:124760000	18.51	17.760001
IL10	ENSG00000136634	chr1:206940000	2.68	2.560001
IL10RA	ENSG00000110324	chr11:117850000	13.15	12.570001
IL10RB	ENSG00000243646	chr21:34630000	45.11	46.274001
IL11	ENSG00000095752	chr19:55880000	0.03	0.014001
IL11RA	ENSG00000137070	Notinthiscell	3.84	3.632001
IL12A	ENSG00000168811	chr3:159700000	0.65	0.642001
IL12B	ENSG00000113302	chr5:158750000	0.16	0.136001
IL12RB1	ENSG00000096996	chr19:18200000	3.78	3.568001
IL12RB2	ENSG00000081985	Notinthiscell	9.23	8.682001
IL13	ENSG00000169194	chr5:131990000	0.06	0.042001
IL13RA1	ENSG00000131724	chrX:117860000	0.49	0.488001
IL13RA2	ENSG00000123496	Notinthiscell	0.14	0.116001
IL15	ENSG00000164136	chr4:142550000	4.54	4.252001
IL15RA	ENSG00000134470	chr10:6020000	6.19	5.786001
IL16	ENSG00000172349	chr15:81480000	63.65	67.668001
IL17C	ENSG00000124391	Notinthiscell	0.0	1e-06
IL17D	ENSG00000172458	Notinthiscell	0.22	0.214001
IL17RA	ENSG00000177663	chr22:17560000	3.82	3.616001
IL17RB	ENSG00000056736	chr3:53880000	2.94	2.790001
IL17RC	ENSG00000163702	chr3:9950000	0.72	0.714001
IL17RD	ENSG00000144730	chr3:57200000	0.0	1e-06
IL17RE	ENSG00000163701	Notinthiscell	0.0	1e-06
IL18	ENSG00000150782	Notinthiscell	1.57	1.520001
IL18BP	ENSG00000137496	chr11:71700000	9.55	9.022001
IL18R1	ENSG00000115604	chr2:102970000	26.94	26.278001
IL18RAP	ENSG00000115607	chr2:103030000	6.39	6.018001
IL1A	ENSG00000115008	Notinthiscell	3.31	3.124001
IL1B	ENSG00000125538	chr2:113590000	0.41	0.406001
IL1R1	ENSG00000115594	Notinthiscell	1.78	1.726001
IL1R2	ENSG00000115590	chr2:102600000	4.01	3.786001
IL1RAP	ENSG00000196083	chr3:190230000	0.73	0.722001
IL1RAPL1	ENSG00000169306	Notinthiscell	0.0	1e-06
IL1RL1	ENSG00000115602	Notinthiscell	0.0	1e-06
IL1RL2	ENSG00000115598	Notinthiscell	0.05	0.036001
IL1RN	ENSG00000136689	Notinthiscell	0.19	0.180001
IL20	ENSG00000162891	Notinthiscell	0.0	1e-06
IL20RA	ENSG00000016402	Notinthiscell	0.0	1e-06
IL20RB	ENSG00000174564	Notinthiscell	0.38	0.372001
IL21R	ENSG00000103522	chr16:27410000	32.98	32.766001
IL23A	ENSG00000110944	chr12:56730000	4.3	4.034001
IL23R	ENSG00000162594	chr1:67630000	0.21	0.202001
IL24	ENSG00000162892	Notinthiscell	6.52	6.128001
IL26	ENSG00000111536	Notinthiscell	0.07	0.052001
IL27	ENSG00000197272	chr16:28510000	0.13	0.106001
IL27RA	ENSG00000104998	chr19:14140000	13.51	12.942001
IL2RA	ENSG00000134460	chr10:6100000	4.41	4.126001
IL2RB	ENSG00000100385	chr22:37540000	38.18	38.124001
IL2RG	ENSG00000147168	chrX:70330000	263.77	291.894001
IL31RA	ENSG00000164509	chr5:55140000	0.11	0.088001
IL32	ENSG00000008517	chr16:3110000	305.96	341.394001
IL33	ENSG00000137033	Notinthiscell	0.0	1e-06
IL34	ENSG00000157368	Notinthiscell	0.0	1e-06
IL36A	ENSG00000136694	Notinthiscell	0.0	1e-06
IL36G	ENSG00000136688	Notinthiscell	0.0	1e-06
IL36RN	ENSG00000136695	Notinthiscell	0.0	1e-06
IL4I1	ENSG00000104951	chr19:50430000	108.72	119.746001
IL4R	ENSG00000077238	chr16:27320000	15.52	14.898001
IL5RA	ENSG00000091181	Notinthiscell	0.26	0.250001
IL6	ENSG00000136244	Notinthiscell	0.15	0.126001
IL6R	ENSG00000160712	chr1:154370000	3.72	3.502001
IL6ST	ENSG00000134352	chr5:55290000	7.81	7.410001
IL7	ENSG00000104432	chr8:79710000	4.62	4.336001
IL7R	ENSG00000168685	chr5:35850000	1.1	1.094001
ILDR1	ENSG00000145103	chr3:121740000	2.99	2.832001
ILDR2	ENSG00000143195	chr1:166940000	2.23	2.136001
ILF2	ENSG00000143621	chr1:153640000	94.22	105.176001
ILF3	ENSG00000129351	chr19:10760000	207.52	229.270001
ILK	ENSG00000166333	chr11:6620000	86.73	96.464001
ILKAP	ENSG00000132323	chr2:239110000	10.26	9.650001
ILVBL	ENSG00000105135	chr19:15230000	15.12	14.562001
IMMP1L	ENSG00000148950	chr11:31530000	2.4	2.300001
IMMP2L	ENSG00000184903	chr7:111200000	6.57	6.186001
IMMT	ENSG00000132305	chr2:86420000	102.82	113.708001
IMP3	ENSG00000177971	chr15:75930000	32.21	31.884001
IMPA1	ENSG00000133731	chr8:82590000	13.61	13.052001
IMPA2	ENSG00000141401	chr18:11980000	5.41	5.056001
IMPACT	ENSG00000154059	Notinthiscell	4.53	4.244001
IMPAD1	ENSG00000104331	chr8:57900000	3.74	3.522001
IMPDH1	ENSG00000106348	chr7:128050000	28.16	27.570001
IMPDH2	ENSG00000178035	chr3:49060000	258.17	288.552001
IMPG2	ENSG00000081148	Notinthiscell	0.04	0.024001
INA	ENSG00000148798	chr10:105030000	0.21	0.202001
INCA1	ENSG00000196388	chr17:4900000	0.81	0.800001
INCENP	ENSG00000149503	chr11:61890000	45.73	46.844001
INF2	ENSG00000203485	chr14:105150000	11.91	11.278001
ING1	ENSG00000153487	chr13:111360000	17.49	16.726001
ING2	ENSG00000168556	chr4:184420000	14.83	14.330001
ING3	ENSG00000071243	chr7:120590000	9.07	8.562001
ING4	ENSG00000111653	chr12:6770000	36.74	36.640001
ING5	ENSG00000168395	chr2:242640000	40.94	41.174001
INHA	ENSG00000123999	Notinthiscell	0.0	1e-06
INHBA	ENSG00000122641	chr7:41740000	0.19	0.180001
INHBB	ENSG00000163083	Notinthiscell	0.0	1e-06
INHBC	ENSG00000175189	Notinthiscell	0.27	0.262001
INHBE	ENSG00000139269	chr12:57840000	0.61	0.604001
INIP	ENSG00000148153	chr9:115480000	13.08	12.498001
INO80	ENSG00000128908	chr15:41400000	23.32	22.554001
INO80B	ENSG00000115274	chr2:74680000	11.88	11.222001
INO80C	ENSG00000153391	chr18:33070000	13.62	13.076001
INO80D	no_id	chr2:206950000	0.0	1e-06
INO80E	ENSG00000169592	chr16:30000000	57.82	60.684001
INPP1	ENSG00000151689	chr2:191200000	5.62	5.254001
INPP4A	ENSG00000040933	chr2:99060000	39.59	39.690001
INPP4B	ENSG00000109452	chr4:143760000	0.71	0.706001
INPP5A	ENSG00000068383	chr10:134350000	4.28	4.008001
INPP5B	ENSG00000204084	chr1:38410000	18.38	17.614001
INPP5D	no_id	chr2:233920000	0.0	1e-06
INPP5E	ENSG00000148384	chr9:139330000	7.93	7.520001
INPP5F	ENSG00000198825	chr10:121480000	8.07	7.640001
INPP5J	ENSG00000185133	Notinthiscell	0.39	0.378001
INPP5K	ENSG00000132376	chr17:1420000	16.37	15.756001
INPPL1	ENSG00000165458	chr11:71930000	51.5	52.788001
INSC	ENSG00000188487	Notinthiscell	0.0	1e-06
INSIG1	ENSG00000186480	chr7:155080000	51.51	52.800001
INSIG2	ENSG00000125629	chr2:118840000	51.44	52.694001
INSL4	ENSG00000120211	Notinthiscell	0.0	1e-06
INSM1	ENSG00000173404	INSM1	0.0	1e-06
INSM2	ENSG00000168348	Notinthiscell	0.0	1e-06
INSR	ENSG00000171105	chr19:7290000	25.66	24.994001
INSRR	ENSG00000027644	Notinthiscell	0.01	0.008001
INTS1	ENSG00000164880	chr7:1540000	29.71	29.248001
INTS10	ENSG00000104613	chr8:19670000	42.58	43.116001
INTS12	ENSG00000138785	chr4:106620000	11.24	10.578001
INTS2	ENSG00000108506	chr17:60000000	6.28	5.910001
INTS3	no_id	chr1:153700000	0.0	1e-06
INTS4	ENSG00000149262	chr11:77700000	26.55	25.938001
INTS5	ENSG00000185085	chr11:62420000	3.38	3.180001
INTS6	ENSG00000102786	chr13:52020000	26.67	26.074001
INTS7	ENSG00000143493	chr1:212200000	12.96	12.334001
INTS8	ENSG00000164941	chr8:95830000	26.43	25.820001
INTS9	ENSG00000104299	chr8:28740000	18.71	17.928001
INTU	ENSG00000164066	Notinthiscell	0.4	0.392001
INVS	ENSG00000119509	chr9:102860000	10.24	9.632001
IP6K1	ENSG00000176095	chr3:49820000	24.91	24.328001
IP6K2	ENSG00000068745	chr3:48750000	87.19	97.556001
IP6K3	ENSG00000161896	Notinthiscell	0.06	0.042001
IPCEF1	ENSG00000074706	chr6:154670000	7.24	6.850001
IPMK	ENSG00000151151	chr10:60020000	1.1	1.094001
IPO11	ENSG00000086200	chr5:61700000	16.93	16.274001
IPO13	ENSG00000117408	chr1:44410000	11.06	10.400001
IPO4	ENSG00000196497	chr14:24650000	21.85	20.954001
IPO5	ENSG00000065150	chr13:98600000	93.08	104.200001
IPO7	ENSG00000205339	chr11:9400000	20.73	19.878001
IPO8	ENSG00000133704	chr12:30840000	55.2	57.256001
IPO9	ENSG00000198700	chr1:201790000	16.33	15.718001
IPP	ENSG00000197429	chr1:46210000	4.72	4.432001
IPPK	ENSG00000127080	chr9:95430000	9.46	8.936001
IQCA1	ENSG00000132321	Notinthiscell	0.0	1e-06
IQCB1	ENSG00000173226	chr3:121550000	49.06	50.068001
IQCC	ENSG00000160051	chr1:32670000	2.48	2.378001
IQCD	ENSG00000166578	chr12:113650000	0.91	0.892001
IQCE	ENSG00000106012	chr7:2590000	4.19	3.946001
IQCG	ENSG00000114473	chr3:197680000	4.5	4.206001
IQCH	ENSG00000103599	chr15:67540000	0.39	0.378001
IQCJ	ENSG00000214216	Notinthiscell	0.0	1e-06
IQCJ-SCHIP1	no_id	Notinthiscell	0.0	1e-06
IQCK	ENSG00000174628	chr16:19720000	0.24	0.230001
IQGAP1	ENSG00000140575	chr15:90930000	428.38	466.596001
IQGAP2	ENSG00000145703	chr5:75690000	60.02	63.076001
IQGAP3	ENSG00000183856	chr1:156540000	6.59	6.220001
IQSEC1	ENSG00000144711	chr3:13110000	35.5	35.522001
IQSEC2	ENSG00000124313	Notinthiscell	0.07	0.052001
IQUB	ENSG00000164675	chr7:123170000	0.08	0.058001
IRAK1	ENSG00000184216	chrX:153280000	32.8	32.548001
IRAK2	ENSG00000134070	chr3:10200000	1.71	1.638001
IRAK3	ENSG00000090376	chr12:66580000	1.43	1.402001
IRAK4	ENSG00000198001	chr12:44150000	11.94	11.314001
IREB2	ENSG00000136381	chr15:78730000	11.24	10.578001
IRF1	ENSG00000125347	chr5:131820000	28.13	27.506001
IRF2	ENSG00000168310	chr4:185390000	55.69	57.776001
IRF2BP1	ENSG00000170604	chr19:46380000	3.47	3.266001
IRF2BPL	ENSG00000119669	chr14:77490000	3.55	3.354001
IRF3	ENSG00000126456	chr19:50160000	39.98	40.148001
IRF4	ENSG00000137265	chr6:390000	524.39	549.554001
IRF5	ENSG00000128604	chr7:128570000	24.82	24.218001
IRF6	ENSG00000117595	Notinthiscell	0.27	0.262001
IRF7	no_id	chr11:610000	0.0	1e-06
IRF8	ENSG00000140968	chr16:85930000	195.69	215.392001
IRF9	ENSG00000213928	chr14:24630000	62.73	66.464001
IRGQ	ENSG00000167378	chr19:44100000	2.19	2.100001
IRS1	ENSG00000169047	chr2:227660000	0.08	0.058001
IRS2	ENSG00000185950	chr13:110430000	0.15	0.126001
IRX1	ENSG00000170549	Notinthiscell	0.0	1e-06
IRX2	ENSG00000170561	Notinthiscell	0.0	1e-06
IRX3	ENSG00000177508	Notinthiscell	0.0	1e-06
IRX4	ENSG00000113430	Notinthiscell	0.03	0.014001
IRX5	ENSG00000176842	Notinthiscell	0.18	0.164001
IRX6	ENSG00000159387	IRX6	0.04	0.024001
ISCA1	ENSG00000135070	chr9:88890000	3.01	2.856001
ISCA2	ENSG00000165898	chr14:74960000	4.86	4.520001
ISCU	ENSG00000136003	chr12:108950000	91.62	102.778001
ISG15	ENSG00000187608	chr1:940000	304.73	339.278001
ISG20	ENSG00000172183	chr15:89170000	150.62	165.412001
ISG20L2	ENSG00000143319	chr1:156690000	19.9	19.152001
ISL1	ENSG00000016082	Notinthiscell	0.0	1e-06
ISL2	ENSG00000159556	Notinthiscell	2.13	2.038001
ISLR	ENSG00000129009	Notinthiscell	0.07	0.052001
ISM2	ENSG00000100593	chr14:77960000	0.57	0.560001
ISOC1	ENSG00000066583	chr5:128430000	12.01	11.396001
ISOC2	ENSG00000063241	chr19:55970000	20.15	19.340001
ISPD	ENSG00000214960	Notinthiscell	0.18	0.164001
IST1	ENSG00000182149	chr16:71920000	182.09	199.814001
ISX	ENSG00000175329	ISX	0.02	0.010001
ISY1	ENSG00000240682	chr3:128880000	59.65	62.552001
ISY1-RAB43	ENSG00000261796	chr3:128880000	3.29	3.104001
ISYNA1	ENSG00000105655	chr19:18540000	7.41	7.038001
ITCH	ENSG00000078747	chr20:32950000	25.74	25.080001
ITFG1	ENSG00000129636	chr16:47490000	11.1	10.448001
ITFG2	ENSG00000111203	chr12:2920000	14.21	13.748001
ITGA1	ENSG00000213949	chr5:52080000	0.91	0.892001
ITGA10	ENSG00000143127	Notinthiscell	0.13	0.106001
ITGA11	ENSG00000137809	chr15:68720000	0.0	1e-06
ITGA2	ENSG00000164171	chr5:52280000	0.01	0.008001
ITGA2B	ENSG00000005961	Notinthiscell	0.42	0.418001
ITGA3	ENSG00000005884	chr17:48130000	3.49	3.290001
ITGA4	ENSG00000115232	chr2:182320000	142.01	155.522001
ITGA5	ENSG00000161638	chr12:54810000	1.91	1.846001
ITGA6	ENSG00000091409	Notinthiscell	0.13	0.106001
ITGA7	ENSG00000135424	Notinthiscell	1.71	1.638001
ITGA8	ENSG00000077943	Notinthiscell	0.04	0.024001
ITGA9	ENSG00000144668	chr3:37490000	0.02	0.010001
ITGAD	ENSG00000156886	chr16:31400000	0.13	0.106001
ITGAL	ENSG00000005844	chr16:30480000	162.91	176.882001
ITGAM	ENSG00000169896	chr16:31270000	2.91	2.766001
ITGAV	ENSG00000138448	chr2:187450000	6.71	6.334001
ITGAX	ENSG00000140678	chr16:31360000	6.19	5.786001
ITGB1	ENSG00000150093	chr10:33240000	48.38	49.370001
ITGB1BP1	ENSG00000119185	chr2:9560000	83.96	92.476001
ITGB1BP2	ENSG00000147166	Notinthiscell	1.63	1.560001
ITGB2	ENSG00000160255	chr21:46340000	64.91	69.142001
ITGB3	ENSG00000259207	chr17:45330000	0.98	0.972001
ITGB3BP	ENSG00000142856	chr1:63980000	18.63	17.868001
ITGB4	ENSG00000132470	chr17:73710000	0.94	0.926001
ITGB5	ENSG00000082781	chr3:124600000	1.35	1.322001
ITGB6	ENSG00000115221	Notinthiscell	0.0	1e-06
ITGB7	ENSG00000139626	chr12:53600000	79.48	87.278001
ITGB8	ENSG00000105855	chr7:20370000	0.23	0.220001
ITGBL1	ENSG00000198542	Notinthiscell	0.0	1e-06
ITIH1	ENSG00000055957	chr3:52810000	0.32	0.306001
ITIH2	ENSG00000151655	Notinthiscell	0.0	1e-06
ITIH5	ENSG00000123243	Notinthiscell	0.28	0.272001
ITK	ENSG00000113263	Notinthiscell	0.26	0.250001
ITLN1	ENSG00000179914	Notinthiscell	0.0	1e-06
ITM2A	ENSG00000078596	chrX:78620000	33.33	33.162001
ITM2B	ENSG00000136156	chr13:48800000	23.49	22.728001
ITM2C	ENSG00000135916	chr2:231720000	50.11	51.182001
ITPA	ENSG00000125877	chr20:3180000	32.31	32.052001
ITPK1	no_id	chr14:93580000	0.0	1e-06
ITPKA	ENSG00000137825	chr15:41780000	1.31	1.286001
ITPKB	ENSG00000143772	chr1:226920000	9.2	8.652001
ITPKC	ENSG00000086544	chr19:41220000	5.61	5.244001
ITPR1	ENSG00000150995	chr3:4530000	28.43	27.952001
ITPR2	ENSG00000123104	chr12:26980000	51.17	52.278001
ITPR3	ENSG00000096433	chr6:33580000	24.48	23.818001
ITPRIP	ENSG00000148841	chr10:106090000	1.72	1.656001
ITPRIPL1	ENSG00000198885	chr2:96990000	9.64	9.132001
ITPRIPL2	ENSG00000205730	chr16:19120000	1.02	1.012001
ITSN1	ENSG00000205726	chr21:35010000	5.92	5.548001
ITSN2	ENSG00000198399	chr2:24580000	33.37	33.216001
IVD	ENSG00000128928	chr15:40690000	27.76	27.066001
IVL	ENSG00000163207	chr1:152880000	8.41	7.938001
IVNS1ABP	ENSG00000116679	chr1:185280000	48.27	49.256001
IWS1	ENSG00000163166	chr2:128280000	77.21	84.486001
IZUMO4	ENSG00000099840	chr19:2090000	21.02	20.130001
JADE1	ENSG00000077684	chr4:129730000	19.45	18.696001
JADE2	ENSG00000043143	chr5:133860000	43.98	44.858001
JADE3	ENSG00000102221	chrX:46770000	4.92	4.576001
JAG1	ENSG00000101384	chr20:10650000	6.24	5.848001
JAG2	ENSG00000184916	Notinthiscell	0.39	0.378001
JAGN1	ENSG00000171135	chr3:9930000	7.35	6.956001
JAK1	ENSG00000162434	chr1:65530000	75.89	82.662001
JAK2	ENSG00000096968	chr9:4980000	8.4	7.922001
JAK3	ENSG00000105639	chr19:17950000	11.79	11.100001
JAKMIP1	ENSG00000152969	chr4:6200000	25.93	25.286001
JAKMIP2	ENSG00000176049	chr5:147160000	0.36	0.352001
JAM2	ENSG00000154721	chr21:27010000	17.77	16.992001
JAM3	ENSG00000166086	chr11:133930000	0.31	0.300001
JARID2	ENSG00000008083	chr6:15240000	8.35	7.884001
JAZF1	ENSG00000153814	chr7:28220000	0.14	0.116001
JDP2	ENSG00000140044	chr14:75890000	34.66	34.758001
JMJD1C	ENSG00000171988	chr10:65280000	37.72	37.620001
JMJD4	ENSG00000081692	chr1:227920000	5.46	5.094001
JMJD6	ENSG00000070495	chr17:74720000	19.7	18.930001
JMJD7	ENSG00000243789	chr15:42120000	4.28	4.008001
JMJD7-PLA2G4B	ENSG00000168970	chr15:42120000	1.46	1.432001
JMJD8	ENSG00000161999	chr16:730000	4.74	4.446001
JMY	ENSG00000152409	chr5:78530000	3.19	3.016001
JOSD1	ENSG00000100221	chr22:39090000	13.88	13.366001
JOSD2	ENSG00000161677	chr19:51010000	3.44	3.242001
JPH1	ENSG00000104369	Notinthiscell	0.0	1e-06
JPH2	ENSG00000149596	Notinthiscell	0.02	0.010001
JPH3	ENSG00000154118	chr16:87630000	0.07	0.052001
JPH4	ENSG00000092051	chr14:24040000	0.82	0.808001
JRKL	ENSG00000183340	chr11:96120000	8.82	8.300001
JSRP1	ENSG00000167476	Notinthiscell	0.13	0.106001
JTB	ENSG00000143543	chr1:153950000	74.06	80.550001
JUN	ENSG00000177606	chr1:59240000	17.5	16.746001
JUNB	ENSG00000171223	chr19:12900000	37.8	37.650001
JUND	ENSG00000130522	chr19:18390000	31.08	30.644001
JUP	ENSG00000173801	chr17:39940000	7.77	7.374001
KALRN	ENSG00000160145	chr3:123810000	2.86	2.710001
KANK1	ENSG00000107104	chr9:470000	1.17	1.156001
KANK2	ENSG00000197256	chr19:11300000	14.18	13.718001
KANK3	ENSG00000186994	Notinthiscell	0.57	0.560001
KANK4	ENSG00000132854	Notinthiscell	0.0	1e-06
KANSL1	no_id	chr17:44300000	0.0	1e-06
KANSL1L	ENSG00000144445	chr2:211030000	2.67	2.548001
KANSL2	ENSG00000139620	chr12:49070000	21.26	20.378001
KANSL3	ENSG00000114982	chr2:97300000	17.16	16.472001
KARS	ENSG00000065427	chr16:75680000	128.03	140.294001
KAT2A	ENSG00000108773	chr17:40270000	20.83	19.958001
KAT2B	ENSG00000114166	chr3:20080000	5.03	4.698001
KAT5	ENSG00000172977	chr11:65470000	38.31	38.368001
KAT6A	ENSG00000083168	chr8:41900000	13.5	12.930001
KAT6B	no_id	chr10:76580000	0.0	1e-06
KAT7	ENSG00000136504	chr17:47860000	24.28	23.614001
KAT8	ENSG00000103510	chr16:31120000	26.72	26.102001
KATNA1	ENSG00000186625	chr6:149960000	31.94	31.510001
KATNAL1	ENSG00000102781	chr13:30880000	12.99	12.382001
KATNAL2	ENSG00000167216	chr18:44520000	0.6	0.590001
KATNB1	ENSG00000140854	chr16:57760000	14.25	13.792001
KATNBL1	ENSG00000134152	chr15:34500000	16.37	15.756001
KAZALD1	ENSG00000107821	chr10:102820000	0.43	0.428001
KAZN	ENSG00000189337	chr1:14920000	0.53	0.526001
KBTBD11	no_id	chr8:1920000	0.0	1e-06
KBTBD2	ENSG00000170852	chr7:32930000	10.3	9.690001
KBTBD3	ENSG00000182359	chr11:105940000	2.94	2.790001
KBTBD4	ENSG00000123444	chr11:47600000	8.93	8.414001
KBTBD6	ENSG00000165572	chr13:41700000	2.52	2.400001
KBTBD7	ENSG00000120696	chr13:41760000	1.23	1.210001
KBTBD8	ENSG00000163376	chr3:67040000	18.8	18.018001
KCMF1	ENSG00000176407	chr2:85190000	58.82	61.740001
KCNA2	ENSG00000177301	chr1:111170000	0.07	0.052001
KCNA3	ENSG00000177272	chr1:111210000	0.58	0.570001
KCNA4	ENSG00000182255	chr11:30030000	0.0	1e-06
KCNA6	ENSG00000151079	chr12:4910000	0.48	0.478001
KCNAB2	ENSG00000069424	chr1:6050000	57.99	60.860001
KCNB2	ENSG00000182674	chr8:73440000	0.0	1e-06
KCNC1	ENSG00000129159	Notinthiscell	0.02	0.010001
KCNC3	ENSG00000131398	chr19:50830000	0.94	0.926001
KCNC4	ENSG00000116396	Notinthiscell	0.6	0.590001
KCND1	ENSG00000102057	Notinthiscell	0.93	0.906001
KCND2	ENSG00000184408	chr7:119910000	2.61	2.476001
KCNE1	ENSG00000180509	Notinthiscell	0.06	0.042001
KCNE3	ENSG00000175538	Notinthiscell	0.02	0.010001
KCNE4	ENSG00000152049	Notinthiscell	0.26	0.250001
KCNF1	ENSG00000162975	chr2:11050000	0.0	1e-06
KCNG1	ENSG00000026559	Notinthiscell	0.14	0.116001
KCNG3	ENSG00000171126	Notinthiscell	0.02	0.010001
KCNH1	no_id	Notinthiscell	0.0	1e-06
KCNH2	ENSG00000055118	Notinthiscell	0.18	0.164001
KCNH3	ENSG00000135519	chr12:49930000	0.17	0.150001
KCNH4	ENSG00000089558	chr17:40330000	0.18	0.164001
KCNH5	ENSG00000140015	Notinthiscell	0.03	0.014001
KCNH8	ENSG00000183960	Notinthiscell	0.16	0.136001
KCNIP1	ENSG00000182132	Notinthiscell	0.0	1e-06
KCNIP2	ENSG00000120049	chr10:103600000	8.44	7.962001
KCNIP3	ENSG00000115041	Notinthiscell	0.15	0.126001
KCNJ1	ENSG00000151704	Notinthiscell	0.06	0.042001
KCNJ12	ENSG00000184185	chr17:21270000	0.0	1e-06
KCNJ13	ENSG00000115474	chr2:233640000	0.0	1e-06
KCNJ14	ENSG00000182324	Notinthiscell	0.27	0.262001
